X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
fonctionnalité;0;0;0.0454545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
couleurs;0;0;0;0.0344828;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bienvenue;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125;0
id;0;0;0;0.0344828;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125;0
france;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0285714;0;0
programmation web;0;0;0;0;0.142857;0;0.0869565;0;0;0;0;0;0;0;0;0;0;0
interpréter;0;0;0;0;0;0;0;0;0;0;0.0357143;0;0;0;0;0;0;0
opérateurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125;0
pointeur;0;0;0;0;0;0;0;0;0;0;0.0357143;0;0;0;0;0;0;0
cle;0;0;0;0;0;0;0;0;0.0363636;0;0;0;0;0;0;0;0.0606061;0
classes;0;0;0;0;0.25;0;0.16;0;0;0;0;0;0;0;0;0;0.114286;0
header;0;0;0;0;0;0;0;0;0.0701754;0.114286;0;0;0;0;0;0.105263;0;0
visiteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025641
null;0;0;0;0;0;0;0;0;0.0363636;0;0;0;0;0;0.1;0;0;0
echo;0;0;0;0;0;0;0;0.0425532;0;0;0;0.0833333;0;0;0;0;0;0
positionnement;0;0;0;0;0;0;0;0;0;0;0;0;0.0333333;0;0;0;0;0
exe;0;0;0;0;0;0;0;0;0;0;0.0357143;0;0;0;0;0;0;0
rue;0;0;0;0;0;0.0294118;0;0;0;0;0;0;0;0;0;0;0;0
thomas;0;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0
doctype;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
file;0;0;0;0;0;0;0;0;0;0;0;0.0434783;0;0;0;0;0;0
mysqli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03125;0
attribut;0;0;0;0;0;0;0.0454545;0;0;0;0;0;0;0;0;0;0;0
moteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025641
transaction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025641
valeur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0285714;0;0
exception;0;0;0;0;0;0;0;0;0;0;0;0.0434783;0;0;0;0;0;0
head;0;0;0;0;0;0;0.0454545;0;0;0;0;0;0;0;0;0;0;0
wamp;0;0;0;0;0;0;0;0;0;0.03125;0;0;0;0;0;0;0;0
symfony;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
inverse;0;0;0;0;0;0;0;0;0;0;0.0357143;0;0;0;0;0;0;0
info;0;0;0;0;0;0;0;0;0;0;0;0;0.0333333;0;0;0;0;0
realisateur;0;0;0;0;0;0;0;0;0;0.03125;0;0;0;0;0;0;0;0
généralité;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0285714;0;0
autre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0285714;0;0
