X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
variable;0;0.0125098;0;0;0;0.00808489;0;0;0;0.00962696;0;0.0120664;0;0;0.0128617;0;0;0
sélection multiple;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0.00327332;0;0;0;0;0
multiple;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
précèdent;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
indispensable;0;0.00315706;0;0;0;0;0;0;0;0;0;0;0;0.00375587;0.00324675;0;0;0
possible;0;0.0125098;0;0;0;0.00808489;0;0;0;0;0;0.0120664;0;0.0148561;0.0128617;0;0;0
parfois;0;0.00315706;0.00310078;0;0;0;0;0.00356189;0;0;0;0;0;0;0;0;0;0
sélection simple;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
distance;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0.00162602;0;0;0
accesskey;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vouloir;0;0.166771;0.17746;0;0;0.143366;0;0.188146;0.234522;0.165717;0.159737;0.171254;0;0.19341;0.179537;0;0;0
courants;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0.00188147;0;0;0;0
endroit;0;0.042954;0;0;0;0.0316832;0;0.0499577;0;0;0;0.0422433;0;0.0525378;0.0465477;0;0;0.0505768
symbole;0;0.00158103;0;0;0;0;0;0.00178412;0;0;0;0;0;0;0;0;0;0
alternatif;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
math;0;0.0393343;0.0394345;0;0.0691995;0.030303;0.0655509;0;0;0.0311033;0;0;0;0;0.0412131;0;0;0
histoire;0;0.00629426;0;0;0;0.00405885;0;0;0.0111266;0;0;0;0;0;0.00647249;0;0;0
document object model;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0.00188147;0;0;0;0
consortium;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
détecter;0;0.0125098;0;0;0;0.00808489;0;0.0140969;0;0.00962696;0;0;0;0;0.0128617;0;0;0
qualificatif;0;0.00158103;0;0;0;0;0.00305344;0;0;0;0;0;0;0;0;0;0;0
examiner;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contexte;0;0.00158103;0;0;0;0;0;0;0;0;0;0.00152439;0;0;0;0;0;0
encodage;0;0.0878963;0.0911032;0;0;0;0;0.0971888;0.141836;0.0694915;0;0.0827538;0;0.100084;0.09017;0;0;0
boîte de dialogue;0;0.00158103;0;0;0;0;0;0;0;0;0;0.00152439;0;0;0;0;0;0
modèle objet;0;0.0422005;0;0;0;0.0316989;0;0.05;0;0.0345636;0;0.0422741;0;0.0516474;0;0;0;0.0496894
document;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0.00162602;0;0;0
identique;0;0.00629426;0.00618238;0;0;0.00405885;0;0;0;0;0;0.0060698;0;0;0;0;0;0
fichier batch;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
touche de tabulation;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
supplémentaires;0;0.046003;0.0475483;0;0;0;0;0.0516074;0.0774194;0;0;0.0436681;0;0.0533333;0.0472502;0;0;0
label;0;0.00158103;0;0;0;0;0;0;0;0.00121359;0;0;0;0;0;0;0;0
également;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
menu en cascade;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
langage objets;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
délicat;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feuilles de style;0;0.0117371;0.0107527;0;0.020202;0.00809307;0;0;0;0;0;0;0.0224;0;0;0;0;0
feuilles de style en cascade;0;0.0380228;0;0.113514;0.0627558;0.0258321;0;0;0;0.0330969;0;0;0.0627803;0.0421147;0;0;0;0
fonctionnement;0;0.00629426;0;0;0.0116788;0;0;0;0;0.00483676;0;0.0060698;0;0;0;0;0;0
stratégie;0;0.00158103;0;0;0;0;0;0;0;0.00121359;0;0;0;0;0;0;0;0
feuille de style;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concept;0;0.0216383;0;0;0.039548;0.0155701;0.0409357;0.0234579;0;0;0;0;0;0;0;0;0;0.0255941
abstrait;0;0.0125098;0.0122888;0;0;0.00808489;0;0;0;0;0;0.0120664;0;0;0;0;0;0.0148285
concrétisation;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sens;0;0.0186625;0;0;0;0.0131048;0;0;0;0.0137725;0;0;0.0266041;0;0.0175579;0;0.0601504;0
double point;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
point-virgule;0;0.0125098;0;0;0;0.00808489;0;0.0140969;0;0;0;0.0120664;0;0;0.0128617;0;0;0
applicables;0;0.00158103;0;0;0;0;0;0.00178412;0;0;0;0;0;0;0;0;0;0
élément html;0;0.0422005;0;0;0.077027;0.0301682;0;0;0;0.0345636;0;0.0430343;0;0;0.0457719;0;0;0.0496894
contextuels;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rouge;0;0.037679;0;0;0;0.0302579;0;0;0;0.0322581;0;0.0401753;0.0791045;0.0472371;0;0;0;0.047153
éditeur de texte;0;0.00629426;0;0;0;0.00405885;0;0;0;0.00483676;0;0;0;0;0;0;0;0.00746965
pixel;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
signaler;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0.00188147;0;0;0;0
éditeur html;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
partielle;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0.00162602;0;0;0
tenir compte;0;0.00315706;0;0;0;0;0;0;0;0;0;0.00304414;0;0;0.00324675;0;0;0
hiérarchie;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
algorithme;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
énoncé;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0.00162602;0;0;0
valables;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
retrouver;0;0.0247104;0.0242792;0;0;0;0;0.0278019;0;0.0190703;0;0;0;0.0292772;0.0253968;0;0;0
type de fichier;0;0.00158103;0;0;0;0;0;0;0;0;0;0.00152439;0;0;0;0;0;0
styler;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187793
arial;0;0.00629426;0;0.0251572;0.0116788;0;0;0;0;0;0;0;0.012966;0;0;0;0;0
script côté client;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
interactivité;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
invoquer;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
semaine;0;0.0125098;0;0;0;0.00808489;0;0;0;0.00962696;0;0.0120664;0;0;0.0128617;0;0;0
sommes;0;0.00315706;0;0;0;0;0;0;0;0;0;0;0;0.00375587;0;0;0;0.00374883
concaténation;0;0.234914;0.225516;0;0.200563;0.268872;0.204871;0.232358;0.229682;0.232719;0.155763;0;0;0.216531;0.248341;0;0;0.237138
souplesse;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
client mail;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
travers;0;0.0109461;0;0;0;0;0.0224551;0;0;0.00963855;0;0;0;0.0129991;0;0;0.0557769;0
e-mail;0;0.00629426;0.00618238;0;0;0.00405885;0;0;0;0;0;0;0;0;0.00647249;0;0;0
mailto;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
intéressant;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clic;0;0.00629426;0;0;0;0.00405885;0;0;0;0.00483676;0;0;0;0;0.00647249;0;0;0
minimale;0;0.00629426;0;0;0.0116788;0;0;0.00709849;0;0;0;0;0;0;0.00647249;0;0;0
avoir lieu;0;0.0783609;0.0832148;0;0;0.0612639;0;0;0;0.0644432;0;0.0803073;0;0.0972105;0.0867953;0;0;0.0915197
adresse email;0;0.00315706;0;0;0;0.00203355;0;0;0;0;0;0;0;0;0.00324675;0;0;0
fourniture;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mise;0;0.0125098;0;0;0;0.00808489;0;0;0;0;0;0.0120664;0;0;0.0128617;0;0;0.0148285
renard;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sports;0;0.00629426;0;0;0;0;0;0;0;0;0;0;0.012966;0;0.00647249;0;0;0.00746965
tennis;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0.00162602;0;0;0
basket;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tulipe;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
applications web;0;0.0352761;0;0.0846995;0;0.0244878;0;0.0351931;0;0;0;0;0;0;0.0289515;0;0.110345;0.0332435
w3c;0;0.0640648;0;0;0.102696;0;0.0900783;0;0.0943627;0;0;0.0559094;0.106294;0;0.0609481;0;0;0.0769896
dtd;0;0.0403656;0;0;0.0612245;0;0.0573427;0;0.0640523;0;0;0;0.0674663;0;0.0366044;0;0;0.0466786
logiciel;0;0.00629426;0;0;0;0.00405885;0;0.00709849;0;0;0;0;0;0;0.00647249;0;0;0
open source;0;0.0193498;0.0205636;0.0643275;0;0;0.0351391;0;0;0;0;0.0209581;0;0;0;0;0;0.0219579
statiques;0;0.0117371;0.0107527;0;0;0;0;0;0.0192572;0;0;0;0.0224;0;0;0;0;0.0148561
évidente;0;0.00315706;0;0;0;0;0;0.00356189;0;0;0;0.00304414;0;0;0;0;0;0
exécutable;0;0.0125098;0.0122888;0;0;0;0;0.0140969;0;0;0;0;0.0256;0;0.0128617;0;0;0
système d;0;0.0117371;0;0.0429448;0;0;0;0.0141218;0;0;0;0;0;0.0129991;0;0;0;0.012975
microsoft;0;0.101541;0;0;0;0.0828966;0.130282;0.0958589;0.135706;0;0;0;0.143035;0.103865;0.100931;0;0;0.112642
microsoft internet information server;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
choix;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
programmation procédurale;0;0.00629426;0;0;0;0;0;0.00709849;0;0;0;0.0060698;0;0.00748363;0;0;0;0
procédurale;0;0.00158103;0;0;0;0;0;0;0;0;0;0.00152439;0;0;0;0;0;0
httpd.conf;0;0.00629426;0.00618238;0;0;0.00405885;0;0.00709849;0;0;0;0;0;0;0;0;0;0
common gateway interface;0;0.00629426;0.00618238;0;0;0.00405885;0;0;0;0;0;0;0;0;0.00647249;0;0;0
disponibles;0;0.0358232;0;0;0;0.0259093;0.0594059;0.0358056;0;0;0;0.0361091;0;0;0.0327613;0;0.114478;0
fichier pdf;0;0.0832735;0;0.141684;0;0.0692159;0.0963415;0;0.103806;0.0665163;0;0;0.111834;0.090985;0.079063;0;0;0
animation flash;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sauve;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
système de fichiers;0;0.00629426;0;0;0;0;0.0121029;0;0;0.00483676;0;0.0060698;0;0;0;0;0;0
davantage;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interbase;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
postgresql;0;0.109966;0.103774;0;0;0.0997625;0.153846;0.116932;0.152928;0.0870511;0;0;0;0;0.115819;0;0;0.12929
ibm db2;0;0.00315706;0;0;0;0;0.00608828;0;0;0;0;0;0;0;0;0;0;0.00374883
odbc;0;0.0117279;0.0115207;0;0;0.00808898;0.0224215;0;0;0;0;0;0;0;0.0120579;0;0;0
informix;0;0.0399397;0.0415739;0;0;0.0312345;0.0769231;0.0465707;0;0;0;0;0;0;0.0434445;0;0;0.0507569
ingres;0;0.00158103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00187793
séparateurs;0;0.0482291;0.0474074;0;0;0;0;0.0540997;0.0825806;0.0374269;0;0.0465793;0;0;0.0495356;0;0;0
fin de ligne;0;0.0117647;0.0107775;0;0.015873;0;0.0194903;0;0;0;0;0;0;0;0;0;0.0438247;0
signe dollar;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
barre oblique;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oblique;0;0.00158103;0;0;0;0;0;0.00178412;0;0;0;0;0;0;0;0;0;0
originale;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
entiers;0;0.155813;0.179865;0;0;0.168615;0;0.173913;0.203753;0.181159;0.169346;0.180825;0;0.174394;0;0.143989;0;0.158936
globale;0;0.182386;0.18053;0;0.197984;0.158106;0;0.185763;0.196253;0.17018;0;0.176471;0;0;0.191026;0;0;0.166782
dehors;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
illustre;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
variable globale;0;0.0193498;0.0190114;0;0;0.0135678;0;0.0208877;0;0;0;0.0224888;0;0;0;0.0839695;0;0
portee;0;0.0125098;0.0122888;0;0;0.00808489;0;0.0140969;0;0;0;0.0120664;0;0;0;0;0;0
décorer;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
caractère de soulignement;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
couple;0;0.0109546;0;0;0;0.00707786;0;0;0;0.00964436;0;0;0;0;0.0104502;0.0528455;0;0
extérieur;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
détails;0;0.00629426;0;0;0;0.00405885;0;0;0;0;0;0;0;0.00748363;0.00647249;0;0;0
identifiables;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
adresse ip;0;0.00629426;0;0;0;0.00405885;0;0.00709849;0;0;0;0;0;0;0;0;0;0.00746965
entité html;0;0.00629426;0;0;0;0.00405885;0;0;0;0;0;0.0060698;0;0;0;0;0;0.00746965
lettre;0;0.00629426;0;0;0;0;0;0.00709849;0;0;0;0.0060698;0;0.00748363;0;0;0;0
quelconque;0;0.00315706;0;0;0;0.00203355;0;0;0;0;0;0;0;0;0.00324675;0;0;0
programmeur;0;0.00629426;0;0;0;0.00405885;0;0.00709849;0;0;0;0;0;0.00748363;0;0;0;0
nombre à virgule flottante;0;0.0393343;0.0394345;0;0;0.0282598;0;0.0414903;0;0;0;0.0410256;0.0746269;0;0;0;0;0.0435556
ainsi;0;0.0125098;0;0;0;0;0;0.0140969;0;0.00962696;0;0;0;0;0.0128617;0;0;0.0148285
chaîne vide;0;0.00315706;0;0;0;0;0;0;0;0;0;0.00304414;0;0;0.00324675;0;0;0
base décimale;0;0.0223938;0.022003;0;0;0.0160643;0;0.026087;0;0.0178891;0;0;0;0;0;0;0;0.026484
hexadécimal;0;0.00629426;0;0;0;0.00405885;0;0.00709849;0;0;0;0.0060698;0;0;0;0;0;0
octal;0;0.00629426;0.00618238;0;0;0.00405885;0;0;0;0;0;0.0060698;0;0;0;0;0;0
environ;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
décimaux;0;0.00158103;0;0;0;0;0;0.00178412;0;0;0;0;0;0;0;0;0;0
répandre;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ordre de grandeur;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64 bit;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
décimale;0;0.00315706;0;0;0;0.00203355;0;0.00356189;0;0;0;0;0;0;0;0;0;0
échapper;0;0.00158103;0;0;0;0;0;0;0;0;0;0.00152439;0;0;0;0;0;0
école;0;0.00158103;0;0;0;0.00101781;0;0;0;0;0;0;0;0;0;0;0;0
inverse;0;0.0125098;0;0;0;0.00808489;0;0.0140969;0;0;0;0.0120664;0;0;0.0128617;0;0;0
barre oblique inverse;0;0.0467572;0.047513;0;0.0823212;0.0306022;0;0.0515638;0;0;0;0.0443959;0;0;0.0472136;0;0;0
langage de programmation;0;0.162373;0.170543;0.159812;0;0.164535;0;0.186262;0;0.164995;0.133133;0.192677;0.194058;0.209464;0.192862;0;0;0
classiques;0;0.00629426;0;0;0.0116788;0;0;0;0;0.00483676;0;0;0;0;0.00647249;0;0;0
concert;0;0.000791139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
incrémentation;0;0.00629426;0;0;0;0.00405885;0;0.00709849;0;0;0;0.0060698;0;0;0;0;0;0
opérateur logiques;0;0.117925;0.130376;0;0;0.108032;0.177329;0.132287;0;0.0949062;0;0.121631;0;0;0.126995;0;0;0.138954
doute;0;0.00629426;0;0;0;0.00405885;0;0;0;0;0;0.0060698;0;0;0.00647249;0;0;0
