X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
mise en forme;0.0551242;0.0289017;0;0.0777778;0.0410889;0.0251483;0;0;0.0406746;0.0246525;0;0;0.0458554;0;0;0;0;0
concerner;0;0.0844136;0;0;0;0.0719808;0;0.0890566;0.105146;0.0736579;0;0.0859181;0.114418;0.0928834;0.0832776;0.135776;0;0
délimiter;0;0.0310499;0.0371805;0;0;0.0282087;0;0.0354785;0;0;0;0.0306728;0.0460105;0;0.033574;0;0.0953079;0
affichage;0.187891;0.334886;0.270208;0;0.241917;0.336317;0.24965;0;0.264869;0.382342;0.167079;0.314384;0.241114;0.316597;0.302214;0.0931174;0;0.335199
gras;0.0108514;0;0;0.0194805;0;0.00461894;0;0;0;0;0;0.00441127;0.00803461;0;0;0;0;0
fois;0.169996;0.201094;0.202074;0;0;0.217794;0.197535;0;0.195764;0.209043;0.177361;0.198381;0;0.214883;0.194979;0.127031;0;0.206497
chemin;0.0400962;0;0;0;0;0.0156651;0;0.0231481;0;0.015852;0;0;0;0.019551;0.0197802;0;0;0.0183924
lien hypertextes;0.122112;0.125435;0;0.116475;0;0.110281;0;0;0.132898;0.113863;0.118729;0;0.136784;0.10631;0.118972;0;0.134244;0.116996
url;0.184909;0.269958;0.234694;0;0.229261;0.239649;0.258331;0.245582;0.220988;0.296908;0;0.279092;0.221257;0.247711;0;0;0;0.287467
textuels;0.000844595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
case à cocher;0.0770992;0.0385965;0;0;0.0542596;0.0313901;0;0;0.0549558;0;0;0;0.0577701;0;0.0387097;0;0;0.0395177
page web dynamique;0.00671704;0;0;0.0131579;0;0;0;0.00344086;0;0;0;0;0;0;0.0029873;0;0;0
champ de saisie;0.0823193;0.0553285;0;0.103325;0.0608273;0.0511537;0;0;0;0.0493668;0.0764192;0;0.0691754;0;0;0;0.100998;0.0460183
size;0.0133445;0;0;0;0;0;0;0;0;0.00427008;0;0.00542741;0;0.00588668;0;0;0.0280702;0
vide;0.00336984;0.00131926;0;0;0;0;0;0.0017234;0;0;0;0;0;0;0;0;0;0
liste déroulante;0.00671704;0.00263505;0;0;0;0;0;0;0;0;0;0;0.00496586;0;0.0029873;0;0;0
déclencher;0.00336984;0.00131926;0;0;0;0;0;0;0;0;0;0.0013624;0;0;0;0;0;0
réinitialisation;0.00336984;0.00131926;0;0;0;0;0;0;0;0;0.0034662;0;0;0;0;0;0;0
langage;0;0.0311297;0;0.107193;0.0435674;0;0;0.0360248;0.0425532;0;0.0578447;0;0.0443925;0;0.0318034;0;0;0
langage impératif;0.000844595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
impératif;0.00168776;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
affectation;0.064275;0;0;0;0.0523139;0.0414552;0.0517598;0.0423798;0;0;0.0708237;0.0389653;0;0;0.0396429;0.0900901;0;0
booléen;0.152559;0.148448;0.156386;0.10929;0.152809;0.170628;0.148839;0.144703;0;0.14742;0.152764;0.163682;0.123016;0;0;0.108808;0.0886308;0
réalité;0.0263374;0.0104575;0;0;0;0.00918485;0;0.0136228;0;0.00850385;0;0;0;0;0.0118431;0;0;0
concatène;0.00671704;0.00263505;0;0;0;0;0;0.00344086;0;0.00213961;0;0;0;0;0;0;0;0
addition;0.0681642;0;0.0359351;0.0934066;0;0.031091;0;0.041874;0;0;0;0.0292859;0;0;0.0339105;0;0;0.0298357
soustraction;0.0394843;0;0.0192686;0.064759;0;0.0162764;0;0.0232165;0;0;0;0;0;0;0.0190826;0;0;0.0160082
multiplié;0.00336984;0.00131926;0;0;0;0;0;0.0017234;0;0;0;0;0;0;0;0;0;0
modulo;0.123863;0.0628272;0.0714812;0;0;0.0567221;0.0895669;0.0774676;0;0.0543147;0;0.0688117;0;0;0;0;0;0.0621378
égalité;0.0230453;0.0104712;0;0;0;0;0.0164745;0.01192;0;0;0;0;0.0171254;0.010981;0;0;0;0
logiques;0.201584;0.282399;0.307869;0;0.228364;0.358321;0.278601;0.280787;0;0.343714;0.182237;0.315643;0;0.276531;0.286276;0.0956187;0.100088;0.266002
syntaxe;0.173117;0.137768;0;0;0.14923;0.12183;0.171804;0;0;0.135846;0;0.140571;0.164408;0.142077;0.140324;0;0;0.144519
case;0.104063;0.053383;0.0622206;0;0;0.0587909;0;0.0672235;0;0;0.0890805;0.059088;0;0;0.0630252;0;0;0.0549951
associer;0;0.143714;0.178502;0.147498;0;0.148756;0.18755;0.175895;0;0.128081;0;0.155343;0;0.16226;0.168088;0;0;0.157834
prenom;0.0831629;0.0618429;0;0;0;0.0529476;0;0;0.0738007;0.0580563;0;0;0;0.0607509;0.0595935;0.116541;0.133412;0.0597352
structure de contrôle;0.171453;0;0;0.105449;0.196385;0.205594;0.206134;0.199141;0.179255;0.206529;0.151681;0.182793;0;0.182971;0.198594;0;0;0.189297
définition;0.168327;0.250933;0.223915;0;0.221056;0;0.23452;0.228677;0.224971;0.257409;0;0.26089;0.207541;0.266466;0.2515;0;0;0.279332
initialiser;0.0657312;0;0;0;0;0.0400672;0;0.0428976;0;0.0350104;0.0657596;0.0407564;0;0.0363891;0.0415926;0.128788;0;0
dépendre;0.0473136;0.0197411;0.0231463;0;0;0.0173591;0.0323625;0;0;0;0;0.0213975;0;0;0.0215801;0;0;0
méthode post;0.00168776;0;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
fermeture;0.0811536;0;0.0666179;0;0;0;0.077147;0;0.0744973;0;0;0.0663071;0.0860502;0.0715264;0.0605749;0;0.126002;0.0699255
machine;0;0.0650833;0.0734046;0;0.0858779;0.054679;0;0;0.0855689;0.0623722;0;0.0623418;0;0.0665075;0.0713049;0;0;0
phase;0.00671704;0;0;0;0;0;0;0;0;0.00213961;0;0;0;0.00295203;0.0029873;0;0;0
être utile;0.0489174;0.0197283;0.023931;0;0;0.0173493;0;0.0260504;0;0;0;0.0213832;0;0;0.0226857;0;0;0
boucle while;0.047397;0;0.0307273;0;0;0.0240657;0;0.028169;0.0331683;0.0231092;0;0;0;0;0;0;0.0795796;0.0294516
jour;0.0841622;0.0362135;0;0;0.0567663;0.0319149;0;0;0.0537634;0.0333594;0;0.0346405;0;0;0.0419806;0;0;0
euro;0.00671704;0;0;0;0.00430339;0;0;0;0;0.00213961;0;0;0;0;0.0029873;0;0;0
etc;0.0732265;0;0;0;0;0.0302691;0;0.0439606;0;0.0307532;0;0.0361129;0;0.0375887;0.0380201;0;0;0.0360963
programmation;0.178894;0.219512;0;0.125465;0;0.227082;0;0.203548;0.219147;0.215897;0.153727;0.195073;0.210247;0.217438;0.223312;0;0;0.2127
site;0;0.0397078;0;0;0.0591208;0.0338367;0;0.0482815;0.0570732;0;0;0;0.067591;0;0.0436806;0;0;0.0413747
détruire;0.017284;0;0.00994827;0;0;0.00834292;0;0;0.0123014;0;0;0;0;0;0;0.0446602;0;0.00965184
second;0.0263374;0.0104575;0;0;0;0.00918485;0;0;0;0.00850385;0;0.0107962;0;0;0;0;0;0.0110041
ordinateur;0.00671704;0;0;0;0;0;0;0.00344086;0;0;0;0;0;0;0.0029873;0;0;0.00277393
éducation;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
technologie;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
juin;0;0.00525624;0;0;0;0.00461361;0;0.00685812;0;0;0;0.00542741;0;0.00588668;0;0;0;0
secondaire;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton;0;0.0187581;0.0231554;0;0.0308255;0.0170746;0;0;0;0.0160865;0;0.0203809;0.034793;0;0;0;0;0
simple;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton radio;0;0.00263505;0;0;0;0.00231214;0;0;0;0;0.00690846;0;0;0;0.0029873;0;0;0
radio;0;0.0601246;0;0;0.0800582;0.0516625;0;0;0.0809412;0.049591;0.0869565;0;0.0874107;0;0.0628272;0;0;0.0586128
bouton de réinitialisation;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cocher;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elements;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
focus;0;0.000660066;0;0;0;0;0;0;0;0.000535762;0;0;0;0;0;0;0;0
fonction choix;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
localisation;0;0.000660066;0;0;0;0;0.00111545;0;0;0;0;0;0;0;0;0;0;0
authentification;0;0.0200647;0.0235386;0;0;0;0;0.0251995;0;0;0;0.0213904;0.0359928;0.021692;0.022694;0;0;0
session;0;0;0;0;0.00430339;0.00231214;0;0;0;0;0.00690846;0;0.00496586;0;0;0;0;0
entités;0;0;0.0489858;0;0;0.0357542;0.0667014;0.0523517;0;0;0;0.0418301;0;0.0452297;0.045747;0;0;0.0426099
étrangères;0;0.000660066;0;0;0;0;0;0;0;0;0;0.000681663;0;0;0;0;0;0
gestion contenu;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phpmyadmin;0;0.036248;0;0;0.0520465;0.0316527;0;0.0464066;0;0.0333855;0;0.0356909;0;0.0382301;0;0;0;0.0363576
communication;0;0.0178224;0.0208251;0.0737952;0.0271967;0;0;0.0227273;0;0;0;0;0;0.0195581;0.0209098;0;0;0
bilan;0;0.000660066;0;0.00332226;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enonce;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema conceptuel;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
premier;0;0.0174984;0.0204322;0.0722892;0;0.0165431;0;0;0;0.0147874;0;0.0173797;0;0;0.0190476;0;0;0
utilisabilité;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interactifs;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
déterminante;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
véhiculer;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
côté serveur;0;0.195738;0.21016;0;0.20977;0.17221;0;0.228846;0.231734;0.213691;0;0.182616;0;0.192145;0.213623;0;0;0.18987
langage de script;0;0;0;0;0;0.00231214;0;0;0.00414508;0;0;0.00272109;0;0;0;0.0162272;0;0
illustrer;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
internet;0;0.113987;0.127185;0;0.139545;0.0989153;0;0;0.148335;0.118954;0;0.109955;0;0.113759;0.126866;0;0;0.114511
juste;0;0.00263505;0;0;0;0;0;0.00344086;0;0;0;0.00272109;0;0;0;0;0.0142349;0
avoir accès;0;0.00263505;0;0;0;0.00231214;0;0;0;0;0;0;0;0;0.0029873;0;0;0.00277393
cours en ligne;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000694927
moindre;0;0.00263505;0;0;0;0.00231214;0;0;0;0;0;0;0;0;0.0029873;0;0;0.00277393
hit;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
système;0;0.125709;0.156757;0;0;0.118726;0.18541;0.15584;0;0.107685;0;0.134525;0;0.14353;0.146078;0;0;0.143928
système de gestion;0;0.00915931;0;0.039557;0;0.00862317;0;0;0;0;0;0.00843455;0;0.00988287;0.0103742;0;0;0
système de gestion de base de donnée;0;0.0104575;0;0;0;0.00918485;0;0.0136228;0;0;0;0.0107962;0.0195719;0;0.0118431;0;0;0
sensibles;0;0.0104575;0;0;0;0;0;0.0136228;0;0;0;0.0107962;0.0195719;0.0117045;0.0118431;0;0;0
convient;0;0.00131926;0;0;0;0.00115741;0;0;0;0;0;0;0;0;0.00149589;0;0;0
circonstances;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia dreamweaver;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insertion;0;0.0275906;0;0.0793872;0;0.0248658;0;0.0310302;0.037092;0.0235849;0;0.026768;0.042204;0;0;0;0;0
aller;0;0.00131926;0;0;0;0;0;0;0;0.00107095;0;0;0;0;0;0;0;0.00138889
webmail;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
valeur par défaut;0;0.109348;0.128889;0;0;0.103101;0.151435;0.136331;0;0;0;0.127519;0.159004;0.131148;0.123027;0;0;0.125571
finale;0;0.00131926;0;0;0;0;0;0;0;0;0;0.0013624;0;0;0;0;0;0.00138889
porter;0;0.00263505;0;0;0;0;0;0;0;0;0;0.00272109;0.00496586;0;0.0029873;0;0;0
rows;0;0.00263505;0;0;0;0;0;0;0;0;0.00690846;0;0;0;0.0029873;0;0;0.00277393
menu;0;0.010134;0;0;0.015932;0;0;0;0.0153531;0.00850838;0;0;0;0.0109729;0.0111029;0;0;0
variable;0;0.00525624;0;0;0;0.00461361;0;0;0;0.00427008;0;0.00542741;0;0;0.00595681;0;0;0
sélection multiple;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0.00124611;0;0;0;0;0
multiple;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
précèdent;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
indispensable;0;0.00131926;0;0;0;0;0;0;0;0;0;0;0;0.0014782;0.00149589;0;0;0
possible;0;0.00525624;0;0;0;0.00461361;0;0;0;0;0;0.00542741;0;0.00588668;0.00595681;0;0;0
parfois;0;0.00131926;0.00160707;0;0;0;0;0.0017234;0;0;0;0;0;0;0;0;0;0
sélection simple;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
distance;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
accesskey;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
serveur;0;0.126998;0.146801;0;0.123177;0.116416;0;0.125869;0;0.117732;0;0.133235;0.156207;0.119938;0;0;0.132873;0.123041
vouloir;0;0.100442;0.112156;0;0;0.101112;0;0.118713;0.13656;0.0928114;0.135697;0.0973771;0;0.106424;0.107904;0;0;0
courants;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0.000739645;0;0;0;0
endroit;0;0.0206986;0;0;0;0.0182025;0;0.0268795;0;0;0;0.0213618;0;0.0231381;0.0234089;0;0;0.0217687
symbole;0;0.000660066;0;0;0;0;0;0.000862441;0;0;0;0;0;0;0;0;0;0
alternatif;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
math;0;0.0197283;0.0243328;0;0.0318538;0.0173493;0.0328841;0;0;0.0168776;0;0;0;0;0.0226857;0;0;0
histoire;0;0.00263505;0;0;0;0.00231214;0;0;0.00414508;0;0;0;0;0;0.0029873;0;0;0
document object model;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0.000739645;0;0;0;0
consortium;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
détecter;0;0.00525624;0;0;0;0.00461361;0;0.00685812;0;0.00427008;0;0;0;0;0.00595681;0;0;0
class;0;0.0178109;0.0212097;0.0768072;0;0.0168187;0;0;0;0.0153115;0;0;0;0.0199131;0;0;0;0.0180395
qualificatif;0;0.000660066;0;0;0;0;0.00111545;0;0;0;0;0;0;0;0;0;0;0
examiner;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contexte;0;0.000660066;0;0;0;0;0;0;0;0;0;0.000681663;0;0;0;0;0;0
encodage;0;0.0405577;0.0489858;0;0;0;0;0.0523517;0.062439;0.0331692;0;0.0418301;0;0.0452297;0.045747;0;0;0
composer;0;0.0104575;0.0127135;0;0;0.00918485;0;0.0136228;0;0;0;0;0.0195719;0;0.0118431;0;0;0
boîte de dialogue;0;0.000660066;0;0;0;0;0;0;0;0;0;0.000681663;0;0;0;0;0;0
chaîne;0;0.00525624;0;0;0;0.00461361;0.00885445;0;0;0;0;0;0;0;0.00595681;0;0;0.0055325
modèle objet;0;0.0206986;0;0;0;0.0182025;0;0.0268795;0;0.0168643;0;0.0213618;0;0.0231381;0;0;0;0.0217687
document;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
identique;0;0.00263505;0.00320899;0;0;0.00231214;0;0;0;0;0;0.00272109;0;0;0;0;0;0
fichier batch;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
touche de tabulation;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
supplémentaires;0;0.0206986;0.0251079;0;0;0;0;0.0268795;0.0322256;0;0;0.0213618;0;0.0231381;0.0234089;0;0;0
label;0;0.000660066;0;0;0;0;0;0;0;0.000535762;0;0;0;0;0;0;0;0
également;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
menu en cascade;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
langage objets;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
délicat;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feuilles de style;0;0.00525624;0.00639744;0;0.0085699;0.00461361;0;0;0;0;0;0;0.00988264;0;0;0;0;0
feuilles de style en cascade;0;0.0162338;0;0.0636364;0.0241217;0.0148487;0;0;0;0.0148266;0;0;0.0252556;0.0170475;0;0;0;0
fonctionnement;0;0.00263505;0;0;0.00430339;0;0;0;0;0.00213961;0;0.00272109;0;0;0;0;0;0
stratégie;0;0.000660066;0;0;0;0;0;0;0;0.000535762;0;0;0;0;0;0;0;0
feuille de style;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concept;0;0.0104575;0;0;0.0169942;0.00918485;0.0175535;0.0136228;0;0;0;0;0;0;0;0;0;0.0110041
abstrait;0;0.00525624;0.00639744;0;0;0.00461361;0;0;0;0;0;0.00542741;0;0;0;0;0;0.0055325
concrétisation;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sens;0;0.0104746;0;0;0;0.00803905;0;0;0;0.00771072;0;0;0.0165138;0;0.0107407;0;0.0460751;0
double point;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
point-virgule;0;0.00525624;0;0;0;0.00461361;0;0.00685812;0;0;0;0.00542741;0;0;0.00595681;0;0;0
applicables;0;0.000660066;0;0;0;0;0;0.000862441;0;0;0;0;0;0;0;0;0;0
élément html;0;0.0200517;0;0;0.032376;0.0176337;0;0;0;0.0168732;0;0.0206943;0;0;0.0230516;0;0;0.0210884
contextuels;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rouge;0;0.0206986;0;0;0;0.0182025;0;0;0;0.0168643;0;0.0213618;0.0383923;0.0231381;0;0;0;0.0217687
éditeur de texte;0;0.00263505;0;0;0;0.00231214;0;0;0;0.00213961;0;0;0;0;0;0;0;0.00277393
pixel;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
signaler;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0.000739645;0;0;0;0
éditeur html;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
partielle;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
tenir compte;0;0.00131926;0;0;0;0;0;0;0;0;0;0.0013624;0;0;0.00149589;0;0;0
hiérarchie;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
algorithme;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
énoncé;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
valables;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
retrouver;0;0.0104575;0.0127135;0;0;0;0;0.0136228;0;0.00850385;0;0;0;0.0117045;0.0118431;0;0;0
type de fichier;0;0.000660066;0;0;0;0;0;0;0;0;0;0.000681663;0;0;0;0;0;0
styler;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000694927
arial;0;0.00263505;0;0.0131579;0.00430339;0;0;0;0;0;0;0;0.00496586;0;0;0;0;0
script côté client;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
côté client;0;0.117767;0.13203;0;0.141207;0.0997166;0;0.142597;0.144649;0.115828;0;0.110848;0;0.118957;0.128155;0;0;0
interactivité;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
invoquer;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
semaine;0;0.00525624;0;0;0;0.00461361;0;0;0;0.00427008;0;0.00542741;0;0;0.00595681;0;0;0
sommes;0;0.00131926;0;0;0;0;0;0;0;0;0;0;0;0.0014782;0;0;0;0.00138889
concaténation;0;0.205733;0.199089;0;0.205664;0.210994;0.2;0.221148;0.224236;0.218129;0.155547;0;0;0.199404;0.216777;0;0;0.220748
souplesse;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
client mail;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
travers;0;0.00492773;0;0;0;0;0.00830105;0;0;0.00427122;0;0;0;0.00551876;0;0;0.0263158;0
e-mail;0;0.00263505;0.00320899;0;0;0.00231214;0;0;0;0;0;0;0;0;0.0029873;0;0;0
mailto;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
intéressant;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clic;0;0.00263505;0;0;0;0.00231214;0;0;0;0.00213961;0;0;0;0;0.0029873;0;0;0
minimale;0;0.00263505;0;0;0.00430339;0;0;0.00344086;0;0;0;0;0;0;0.0029873;0;0;0
avoir lieu;0;0.0405577;0.0489858;0;0;0.0357542;0;0;0;0.0331692;0;0.0418301;0;0.0452297;0.045747;0;0;0.0426099
adresse email;0;0.00131926;0;0;0;0.00115741;0;0;0;0;0;0;0;0;0.00149589;0;0;0
fourniture;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mise;0;0.00525624;0;0;0;0.00461361;0;0;0;0;0;0.00542741;0;0;0.00595681;0;0;0.0055325
list;0;0.0181406;0.0224145;0;0;0.0182701;0;0;0.0282686;0;0.0420099;0.0170227;0;0;0;0;0;0.0194274
renard;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sports;0;0.00263505;0;0;0;0;0;0;0;0;0;0;0.00496586;0;0.0029873;0;0;0.00277393
tennis;0;0.000660066;0;0;0;0;0;0;0;0;0;0;0;0;0.000748503;0;0;0
basket;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tulipe;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
applications web;0;0.017247;0;0.0607903;0;0.0160275;0;0.0185576;0;0;0;0;0;0;0.0161527;0;0.0618893;0.0157104
mode;0;0.164937;0.175245;0;0.19122;0.151246;0;0;0.197585;0.183236;0;0.168941;0.227764;0.174783;0.187186;0;0;0.183371
w3c;0;0.0350542;0;0;0.0507357;0;0.0501305;0;0.0484581;0;0;0.0337816;0.0574246;0;0.0373295;0;0;0.0389262
dtd;0;0.0194489;0;0;0.0276762;0;0.0285714;0;0.02824;0;0;0;0.033033;0;0.0205053;0;0;0.0208049
logiciel;0;0.00263505;0;0;0;0.00231214;0;0.00344086;0;0;0;0;0;0;0.0029873;0;0;0
open source;0;0.0088293;0.01154;0.039557;0;0;0.0137137;0;0;0;0;0.0101386;0;0;0;0;0;0.00929112
statiques;0;0.00525624;0.00639744;0;0;0;0;0;0.00825593;0;0;0;0.00988264;0;0;0;0;0.0055325
configuration;0;0.0387056;0.0475643;0;0;0.0344056;0.0614904;0.0482618;0;0.0311123;0;0.0392413;0;0;0;0;0;0.0399734
évidente;0;0.00131926;0;0;0;0;0;0.0017234;0;0;0;0.0013624;0;0;0;0;0;0
exécutable;0;0.00525624;0.00639744;0;0;0;0;0.00685812;0;0;0;0;0.00988264;0;0.00595681;0;0;0
système d;0;0.00525624;0;0.025974;0;0;0;0.00685812;0;0;0;0;0;0.00588668;0;0;0;0.0055325
microsoft;0;0.0689019;0;0;0;0.0583605;0.0933073;0.0801094;0.0967593;0;0;0;0.111111;0.0780555;0.0733471;0;0;0.076101
microsoft internet information server;0;0.000330142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
choix;0;0.000660066;0;0;0;0.000579039;0;0;0;0;0;0;0;0;0;0;0;0
programmation procédurale;0;0.00263505;0;0;0;0;0;0.00344086;0;0;0;0.00272109;0;0.00295203;0;0;0;0
