X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
java;0.131074;0;0.125465;0.126741;0.140276;0.13093;0.131995;0.148114;0;0.126867;0.118861;0.138438;0;0.129473;0.145;0.129492;0;0
code;0.280832;0.410649;0.550101;0.180426;0.30497;0.741176;0.301623;0.347262;0.348276;0.617039;0.278499;0.590568;0.300507;0.439554;0.355071;0.182049;0.193408;0.377688
code source;0.0453787;0.0415388;0.033018;0.0752634;0.050483;0;0;0.0423775;0;0.0323407;0;0;0;0.0405316;0.0445946;0;0;0
fichier texte;0.0844335;0.0801347;0;0;0;0.0626728;0;0.0755202;0;0.0623739;0.068514;0.0715913;0.0759457;0.0716989;0.0827831;0.0931624;0;0
texte;0.256239;0.362316;0.451025;0.172671;0.300273;0.618346;0.288561;0.337526;0.335249;0.49728;0.241904;0.483364;0.258909;0.408414;0.356948;0.170228;0;0.349318
mise en forme;0.0251134;0.0193283;0;0.0345011;0.0264943;0.0142412;0;0;0.0189426;0.015095;0;0;0.0235217;0;0;0;0;0
concerner;0.0886977;0.0927152;0;0;0;0.0679069;0;0.0853199;0.0913897;0.068533;0;0.0787743;0.0823529;0.0899438;0.0994006;0.108553;0;0
commentaire;0.163318;0.199929;0.204911;0;0.177446;0.224062;0.19135;0.183194;0;0.213049;0.178812;0.203059;0.178094;0.173112;0;0;0.176773;0.184849
délimiter;0.0587276;0.0565025;0.0400141;0;0;0.0393911;0;0.048951;0;0;0.0495114;0.0439178;0.0568531;0;0.0546274;0;0.0724572;0
affichage;0.190215;0.256771;0.241969;0;0.212342;0.314842;0.22963;0;0.264858;0.259123;0.185859;0.267225;0.206739;0.254503;0.273679;0.151053;0;0.274519
gras;0.00928903;0;0;0.0143726;0.00889328;0.00436443;0;0;0;0;0;0.00461381;0.00801336;0;0;0;0;0
fois;0.188904;0.243371;0.284386;0;0;0.323673;0.217601;0.240369;0.256077;0.256502;0.178614;0.297753;0;0.250407;0.274661;0.17279;0.158229;0.263956
chemin;0.0151783;0;0;0;0;0.00733596;0;0.0149468;0;0.00879909;0;0;0;0.0111566;0.0146232;0;0;0.0126883
lien hypertextes;0.143305;0.15581;0;0.144497;0.154211;0.141997;0;0;0.126619;0.146967;0.121782;0;0.146941;0.13195;0.144392;0;0.129012;0.144604
url;0.183502;0.230309;0.251498;0.155945;0.201501;0.287746;0.210078;0.223624;0.229687;0.271193;0;0.268217;0.206922;0.24049;0;0.142095;0;0.216708
textuels;0.000361011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
case à cocher;0.0663462;0.0617654;0;0;0.072503;0.047822;0.0742092;0;0.0651014;0;0.0586351;0;0.0660006;0;0.0650748;0;0;0.0707677
page web dynamique;0.00288081;0;0;0.00447678;0;0;0;0.002331;0;0;0;0;0;0;0.00227985;0;0;0
post;0.20696;0.238897;0.196067;0.166427;0.188889;0.242681;0;0;0;0.246739;0.166434;0.217564;0.198061;0.213399;0.217544;0.121901;0.181238;0.193695
champ de saisie;0.0549268;0.0460851;0;0.0608569;0.0489532;0.0364394;0;0;0;0.0359482;0.047968;0;0.0519237;0;0;0;0.0606897;0.0390527
size;0.00574506;0;0;0;0;0;0;0;0;0.00262295;0;0.0027402;0;0.00367816;0;0;0.00832033;0
nombre;0.263578;0.377031;0.3995;0.184229;0.260094;0.538812;0;0.280268;0.285181;0.486363;0.235189;0.435721;0.267241;0.373821;0.331496;0.168214;0.186159;0.301681
text;0.219534;0.309035;0.288061;0.176008;0.259026;0.403557;0.229222;0;0.267547;0.374805;0.207265;0.300568;0.255632;0.309162;0.295008;0;0.188222;0.317492
vide;0.00144248;0.000986923;0;0;0;0;0;0.00116686;0;0;0;0;0;0;0;0;0;0
liste déroulante;0.00288081;0.0019719;0;0;0;0;0;0;0;0;0;0;0.0026927;0;0.00227985;0;0;0
sélectionner;0.00288081;0.0019719;0;0;0;0.00109349;0;0;0;0;0;0;0;0;0.00227985;0;0;0
déclencher;0.00144248;0.000986923;0;0;0;0;0;0;0;0;0;0.00068646;0;0;0;0;0;0
réinitialisation;0.00144248;0.000986923;0;0;0;0;0;0;0;0;0.00145455;0;0;0;0;0;0;0
langage;0.280832;0.410649;0.550101;0.180426;0.30497;0.741176;0.301623;0.347262;0.348276;0.617039;0.278499;0.590568;0.300507;0.439554;0.355071;0.182049;0.193408;0.377688
langage impératif;0.000361011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
impératif;0.000721761;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
zones;0.0225909;0.0155604;0;0.034726;0.0208401;0;0;0;0;0;0;0.0108714;0;0;0.0179523;0;0;0.0168955
utilisateur;0.160483;0.264813;0.236488;0;0.208435;0.288935;0.235514;0.245149;0.244736;0.240578;0;0.229444;0.192314;0.2746;0.295743;0;0;0.272366
affectation;0.0691229;0;0;0;0.0651121;0.0496778;0.072;0.0580958;0.0633594;0;0.0661428;0.052343;0;0;0.064773;0.0765997;0;0
booléen;0.182644;0.152791;0.17903;0.142063;0.151204;0.186752;0.146707;0.164052;0;0.177258;0.176842;0.19771;0.179797;0;0;0.153774;0.161153;0
réalité;0.0114245;0.00784122;0;0;0;0.00435967;0;0.00925926;0;0.00523218;0;0;0;0;0.00905746;0;0;0
concatène;0.00288081;0.0019719;0;0;0;0;0;0.002331;0;0.0013132;0;0;0;0;0;0;0;0
addition;0.0309135;0;0.0182905;0.042699;0;0.0152827;0;0.0240249;0;0;0;0.0146588;0;0;0.026922;0;0;0.0237474
soustraction;0.0183811;0;0.0100347;0.0271592;0;0.00815217;0;0.0146341;0;0;0;0;0;0;0.0154581;0;0;0.0132066
multiplié;0.00144248;0.000986923;0;0;0;0;0;0.00116686;0;0;0;0;0;0;0;0;0;0
modulo;0.0391829;0.0349469;0.0282143;0;0;0.0271505;0.0409062;0.039845;0;0.0244214;0;0.0265088;0;0;0;0;0;0.036791
égalité;0.0114245;0.00784122;0;0;0;0;0.0106454;0.00925926;0;0;0;0;0.0106845;0.00732936;0;0;0;0
logiques;0.193277;0.242959;0.271205;0;0.213479;0.304466;0.215626;0.242566;0;0.275518;0.186907;0.279157;0;0.24149;0.257182;0.144799;0.162838;0.227578
syntaxe;0.131088;0.195184;0.170901;0;0.169355;0.176802;0.180897;0.192555;0;0.163077;0;0.165943;0.158296;0.194236;0.22306;0;0;0.186095
case;0.0905199;0.0730735;0.0659698;0;0;0.0710982;0;0.0776104;0.08515;0;0.0739618;0.0715442;0;0;0.0933605;0.099703;0;0.074893
associer;0.109987;0.125759;0.117486;0.131796;0;0.112401;0.128334;0.138966;0;0.104421;0;0.109715;0;0.133437;0.156741;0;0;0.130454
personne;0.0478437;0.0380705;0.0281791;0;0;0;0;0;0;0;0;0.0287049;0.0422713;0.0363556;0.0434546;0;0.0608778;0.0388449
prenom;0.0561908;0.0458864;0;0;0;0.0335106;0;0;0.0503907;0.0341124;0;0;0;0.0457716;0.0550825;0.0741797;0.062276;0.0490982
structure de contrôle;0.160791;0;0.212751;0.146686;0.203407;0.249695;0.218208;0.212717;0.20542;0.223323;0.168968;0.196499;0;0.218084;0.234966;0;0;0.210373
définition;0.160483;0.264813;0.236488;0;0.208435;0.288935;0.235514;0.245149;0.244736;0.240578;0;0.229444;0.192314;0.2746;0.295743;0;0;0.272366
initialiser;0.0343187;0;0;0;0;0.0211419;0;0.0295018;0;0.0230051;0.0300034;0.0248739;0;0.0262748;0.0353715;0.0512951;0;0
dépendre;0.0165902;0.0124118;0.00948386;0;0;0.0076056;0.0161397;0;0;0;0;0.00987066;0;0;0.0154625;0;0;0
méthode post;0.249137;0.379193;0.46253;0;0.26431;0.603355;0.298755;0.321654;0.328909;0.48278;0.259246;0.50054;0.253575;0.383133;0.344243;0.184457;0.185238;0.366794
fermeture;0.0854834;0;0.0649688;0;0;0;0.0725268;0;0.0825521;0;0;0.0676888;0.0736965;0.077792;0.0734435;0.0966899;0.0903814;0.0780606
passwd;0.00144248;0;0;0;0;0;0.00134318;0;0;0;0;0;0;0.000922084;0;0;0;0
machine;0.0644556;0.0687058;0.0464755;0;0.0702734;0.0439069;0;0;0.0663346;0.0536471;0;0.0492443;0;0.0604184;0.0799373;0;0;0
mysql;0.189402;0.297918;0.288612;0.169834;0.242486;0.360534;0.238871;0.263078;0.260208;0.314006;0;0.282562;0.208914;0.328934;0.318786;0;0;0.294346
salaire;0.00288081;0;0;0;0;0.00109349;0;0;0;0.0013132;0;0;0;0;0;0;0.00417755;0
phase;0.00288081;0;0;0;0;0;0;0;0;0.0013132;0;0;0;0.00184247;0.00227985;0;0;0
être utile;0.0183551;0.0136286;0.0102115;0;0;0.00814775;0;0.0154905;0;0;0;0.00951895;0;0;0.0162967;0;0;0
boucle while;0.0247387;0;0.0157923;0;0;0.0139623;0;0.0189855;0.0209513;0.0141028;0;0;0;0;0;0;0.0322741;0.0206969
jour;0.0447154;0.0351044;0;0;0.0400751;0.0247345;0;0;0.0336366;0.0264678;0;0.0248789;0;0;0.0406327;0;0.047619;0
euro;0.00288081;0;0;0;0.0026534;0;0;0;0;0.0013132;0;0;0;0;0.00227985;0;0;0
etc;0.026234;0;0;0;0;0.0144497;0;0.0265988;0;0.0166532;0;0.0163575;0;0.0213819;0.0274542;0;0;0.0245175
programmation;0.176509;0.264357;0.283135;0.141534;0;0.348443;0.230062;0.256154;0.252925;0.267191;0.163538;0.283289;0.20882;0.292365;0.286764;0;0;0.283362
site;0.280832;0.410649;0.550101;0.180426;0.30497;0.741176;0.301623;0.347262;0.348276;0.617039;0.278499;0.590568;0.300507;0.439554;0.355071;0.182049;0.193408;0.377688
détruire;0.0114245;0;0.0058651;0;0;0.00435967;0;0;0.00923254;0;0;0;0;0;0;0.0175151;0;0.0085197
second;0.00999643;0.00735474;0;0;0;0.00436205;0;0;0;0.00457816;0;0.00512558;0;0;0;0;0;0.00745474
ordinateur;0.00288081;0;0;0;0;0;0;0.002331;0;0;0;0;0;0;0.00227985;0;0;0.00214362
éducation;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
technologie;0;0.000493705;0;0;0;0.000273598;0;0;0;0;0;0;0;0;0;0;0;0
juin;0;0.00393604;0;0;0;0.0021846;0;0.00465116;0;0;0;0.0027402;0;0.00367816;0;0;0;0
secondaire;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton;0;0.0126551;0.00948213;0;0.0166232;0.00801522;0;0;0;0.00862771;0;0.00918211;0.0158573;0;0;0;0;0
simple;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouton radio;0;0.0019719;0;0;0;0.00109349;0;0;0;0;0.00290487;0;0;0;0.00227985;0;0;0
radio;0;0.0398961;0;0;0.0506092;0.0298307;0;0;0.0443648;0.025641;0.0440929;0;0.0453543;0;0.0444083;0;0;0.0442795
bouton de réinitialisation;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cocher;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elements;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
focus;0;0.000493705;0;0;0;0;0;0;0;0.000328623;0;0;0;0;0;0;0;0
fonction choix;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
localisation;0;0.000493705;0;0;0;0;0.000672043;0;0;0;0;0;0;0;0;0;0;0
types;0;0.22871;0.257906;0;0.204906;0.286546;0.231527;0.246637;0.250899;0.247566;0.181168;0.227225;0;0.230047;0.266354;0.126614;0;0.242502
authentification;0;0.0155604;0.0116618;0;0;0;0;0.0183486;0;0;0;0.0108714;0.021143;0.0145521;0.0179523;0;0;0
session;0;0.0727029;0.0574457;0;0.0725875;0.0592019;0;0;0;0.0628882;0.067905;0.0645109;0.0738178;0.0724058;0.0825502;0.0734985;0;0
entités;0;0.0463761;0.0393408;0;0;0.0314122;0.061548;0.0545703;0;0;0;0.0345169;0;0.0464607;0.0574034;0;0;0.0493827
étrangères;0;0.000493705;0;0;0;0;0;0;0;0;0;0.000343348;0;0;0;0;0;0
gestion contenu;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phpmyadmin;0;0.0237809;0;0;0.0294118;0.0152538;0;0.0285633;0;0.0179437;0;0.0168464;0;0.0222572;0;0;0;0.0231289
communication;0;0.0138754;0.0111334;0.0282149;0.0175953;0;0;0.0149083;0;0;0;0;0;0.0134366;0.0157259;0;0;0
bilan;0;0.000493705;0;0.00112296;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enonce;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
schema conceptuel;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
premier;0;0.0131483;0.00911411;0.0260445;0;0.00760456;0;0;0;0.00879192;0;0.00918211;0;0;0.0151728;0;0;0
utilisabilité;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
interactifs;0;0.000493705;0;0;0;0.000273598;0;0;0;0;0;0;0;0;0;0;0;0
déterminante;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
véhiculer;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
côté serveur;0;0.161525;0.148125;0;0.151336;0.1523;0;0.172582;0.166006;0.149262;0.131353;0.119283;0;0.153603;0.187818;0;0;0.148438
langage de script;0;0.30954;0.377231;0.143528;0.257778;0.452183;0.263736;0.296009;0.304965;0.386289;0.204812;0.368726;0.228053;0.328248;0.311863;0.135456;0;0.31568
illustrer;0;0.000493705;0;0;0;0.000273598;0;0;0;0;0;0;0;0;0;0;0;0
internet;0;0.100738;0.0757803;0.115538;0.106289;0.0737398;0;0;0.0943257;0.0878885;0;0.0718872;0;0.09375;0.117095;0;0;0.0923112
juste;0;0.0019719;0;0;0;0;0;0.002331;0;0;0;0.00137198;0;0;0;0;0.00417755;0
avoir accès;0;0.00344403;0;0;0;0.0021852;0;0;0;0;0;0;0;0;0.00426621;0.00773054;0;0.00374332
cours en ligne;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000536769
moindre;0;0.0019719;0;0;0;0.00109349;0;0;0;0;0;0;0;0;0.00227985;0;0;0.00214362
hit;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
système;0;0.0965193;0.0897221;0.105751;0;0.081701;0.113244;0.110564;0;0.0748014;0;0.0818979;0;0.104545;0.122889;0;0;0.101947
système de gestion;0;0.00735294;0;0.0160133;0;0.00436146;0;0;0;0;0;0.00495303;0;0.00664224;0.00849377;0;0;0
système de gestion de base de donnée;0;0.00784122;0;0;0;0.00435967;0;0.00925926;0;0;0;0.00546541;0.0106845;0;0.00905746;0;0;0
sensibles;0;0.00784122;0;0;0;0;0;0.00925926;0;0;0;0.00546541;0.0106845;0.00732936;0.00905746;0;0;0
convient;0;0.000986923;0;0;0;0.000547046;0;0;0;0;0;0;0;0;0.00114123;0;0;0
circonstances;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macromedia dreamweaver;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insertion;0;0.0191006;0;0.0274696;0;0.0128744;0;0.0193072;0.0192525;0.0142811;0;0.0145689;0.0218811;0;0;0;0;0
aller;0;0.000986923;0;0;0;0;0;0;0;0.00065703;0;0;0;0;0;0;0;0.00107296
webmail;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
valeur par défaut;0;0.110501;0.0942244;0;0;0.087484;0.123623;0.116173;0.112416;0;0;0.0873937;0.118862;0.114665;0.132548;0;0;0.121957
finale;0;0.000986923;0;0;0;0;0;0;0;0;0;0.00068646;0;0;0;0;0;0.00107296
porter;0;0.0019719;0;0;0;0;0;0;0;0;0;0.00137198;0.0026927;0;0.00227985;0;0;0
rows;0;0.0019719;0;0;0;0;0;0;0;0;0.00290487;0;0;0;0.00227985;0;0;0.00214362
menu;0;0.0129174;0;0.0244432;0.0169824;0;0;0;0.0122927;0.00995106;0;0;0;0.0123091;0.0143379;0;0;0
variable;0;0.00393604;0;0;0;0.0021846;0;0;0;0.00262295;0;0.0027402;0;0;0.00454933;0;0;0
sélection multiple;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0.000674536;0;0;0;0;0
multiple;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
précèdent;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
indispensable;0;0.000986923;0;0;0;0;0;0;0;0;0;0;0;0.000922084;0.00114123;0;0;0
possible;0;0.00393604;0;0;0;0.0021846;0;0;0;0;0;0.0027402;0;0.00367816;0.00454933;0;0;0
afficher;0;0.0654775;0.0565187;0;0;0.049875;0.0771505;0.0720084;0;0.0437336;0;0.0552576;0.0732644;0;0.0814104;0;0;0.0706628
parfois;0;0.000986923;0.00073692;0;0;0;0;0.00116686;0;0;0;0;0;0;0;0;0;0
nécessaire;0;0.00784122;0;0;0;0.00435967;0;0.00925926;0;0;0;0.00546541;0.0106845;0;0.00905746;0;0;0
sélection simple;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
distance;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
accesskey;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
serveur;0;0.321971;0.378847;0.154799;0.255638;0.458975;0.26627;0.276153;0.292102;0.40469;0.206404;0.349834;0.235457;0.322751;0.30798;0;0.161424;0.338634
vouloir;0;0.077843;0.0605068;0;0;0.055979;0;0.086911;0.0895288;0.0554695;0.0662983;0.0564425;0;0.0731397;0.0885457;0;0;0
courants;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0.000461255;0;0;0;0
endroit;0;0.0143448;0;0;0;0.00868739;0;0.0169151;0;0;0;0.0101937;0;0.0138763;0.0171204;0;0;0.0155755
symbole;0;0.000493705;0;0;0;0;0;0.000583771;0;0;0;0;0;0;0;0;0;0
alternatif;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
math;0;0.0141119;0.0105743;0;0.0179095;0.00841819;0.018104;0;0;0.00927432;0;0;0;0;0.0165684;0;0;0
histoire;0;0.0019719;0;0;0;0.00109349;0;0;0.00232423;0;0;0;0;0;0.00227985;0;0;0
document object model;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0.000461255;0;0;0;0
consortium;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
détecter;0;0.00393604;0;0;0;0.0021846;0;0.00465116;0;0.00262295;0;0;0;0;0.00454933;0;0;0
class;0;0.0331754;0.024473;0.0497238;0;0.0226846;0;0;0;0.0238553;0;0.0250668;0;0.0292488;0;0;0.0546838;0.0338201
qualificatif;0;0.000493705;0;0;0;0;0.000672043;0;0;0;0;0;0;0;0;0;0;0
examiner;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
contexte;0;0.000493705;0;0;0;0;0;0;0;0;0;0.000343348;0;0;0;0;0;0
encodage;0;0.030644;0.0230548;0;0;0;0;0.036036;0.0359349;0.0206053;0;0.021509;0;0.0286867;0.0352714;0;0;0
composer;0;0.0155604;0.0116618;0;0;0.0086815;0;0.0183486;0;0;0;0;0.021143;0.0145521;0.0179523;0;0;0
boîte de dialogue;0;0.000493705;0;0;0;0;0;0;0;0;0;0.000343348;0;0;0;0;0;0
chaîne;0;0.218697;0.235556;0;0.177591;0.235967;0.210993;0.217608;0.214969;0.227068;0;0.218475;0;0.219065;0.250515;0.118163;0.136211;0.22788
modèle objet;0;0.0138585;0;0;0;0.00868975;0;0.0169248;0;0.00959974;0;0.0100255;0;0.0134213;0;0;0;0.0150475
document;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
identique;0;0.0019719;0.00147275;0;0;0.00109349;0;0;0;0;0;0.00137198;0;0;0;0;0;0
fichier batch;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
touche de tabulation;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
supplémentaires;0;0.0155604;0.0116618;0;0;0;0;0.0183486;0.0182962;0;0;0.0108714;0;0.0145521;0.0179523;0;0;0
label;0;0.000493705;0;0;0;0;0;0;0;0.000328623;0;0;0;0;0;0;0;0
également;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
menu en cascade;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
langage objets;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
délicat;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feuilles de style;0;0.00369004;0.00275735;0;0.00496196;0.0021849;0;0;0;0;0;0;0.00503525;0;0;0;0;0
feuilles de style en cascade;0;0.0121832;0;0.023913;0.0159974;0.00733795;0;0;0;0.00913093;0;0;0.0145503;0.0109315;0;0;0;0
fonctionnement;0;0.0019719;0;0;0.0026534;0;0;0;0;0.0013132;0;0.00137198;0;0;0;0;0;0
stratégie;0;0.000493705;0;0;0;0;0;0;0;0.000328623;0;0;0;0;0;0;0;0
feuille de style;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
concept;0;0.0071061;0;0;0.00987492;0.00436146;0.00998336;0.0083912;0;0;0;0;0;0;0;0;0;0.00772098
abstrait;0;0.00393604;0.00294118;0;0;0.0021846;0;0;0;0;0;0.0027402;0;0;0;0;0;0.00427807
concrétisation;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sens;0;0.00711133;0;0;0;0.00408942;0;0;0;0.00441537;0;0;0.00901804;0;0.00764439;0;0.013409;0
double point;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
point-virgule;0;0.00393604;0;0;0;0.0021846;0;0.00465116;0;0;0;0.0027402;0;0;0.00454933;0;0;0
applicables;0;0.000493705;0;0;0;0;0;0.000583771;0;0;0;0;0;0;0;0;0;0
élément html;0;0.0138585;0;0;0.0188925;0.00841591;0;0;0;0.00959974;0;0.0100255;0;0;0.0168445;0;0;0.0150475
contextuels;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rouge;0;0.0141016;0;0;0;0.00868857;0;0;0;0.00943396;0;0.0103671;0.0198347;0.0136488;0;0;0;0.0153115
éditeur de texte;0;0.0019719;0;0;0;0.00109349;0;0;0;0.0013132;0;0;0;0;0;0;0;0.00214362
pixel;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
signaler;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0.000461255;0;0;0;0
éditeur html;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
partielle;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
tenir compte;0;0.000986923;0;0;0;0;0;0;0;0;0;0.00068646;0;0;0.00114123;0;0;0
hiérarchie;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
algorithme;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
énoncé;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0.000570939;0;0;0
valables;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
retrouver;0;0.00784122;0.0058651;0;0;0;0;0.00925926;0;0.00523218;0;0;0;0.00732936;0.00905746;0;0;0
type de fichier;0;0.000493705;0;0;0;0;0;0;0;0;0;0.000343348;0;0;0;0;0;0
styler;0;0.000493705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000536769
arial;0;0.0019719;0;0.00447678;0.0026534;0;0;0;0;0;0;0;0.0026927;0;0;0;0;0
helvetica;0;0.000493705;0;0;0.000664673;0;0;0;0;0;0;0;0;0;0;0;0;0
script côté client;0;0.000493705;0;0;0;0.000273598;0;0;0;0;0;0;0;0;0;0;0;0
côté client;0;0.112564;0.0921797;0;0.110308;0.0875386;0;0.124138;0.112625;0.0915684;0.0906539;0.0803724;0;0.105412;0.128099;0;0;0
interactivité;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
invoquer;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
semaine;0;0.00393604;0;0;0;0.0021846;0;0;0;0.00262295;0;0.0027402;0;0;0.00454933;0;0;0
sommes;0;0.000986923;0;0;0;0;0;0;0;0;0;0;0;0.000922084;0;0;0;0.00107296
concaténation;0;0.139271;0.123555;0;0.146078;0.145172;0.155838;0.147848;0.155309;0.129516;0.116873;0;0;0.136717;0.16678;0;0;0.159536
souplesse;0;0.000493705;0;0;0;0.000273598;0;0;0;0;0;0;0;0;0;0;0;0
client mail;0;0.000246914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
travers;0;0.00369004;0;0;0;0;0.00501672;0;0;0.00262338;0;0;0;0.00344828;0;0;0.00780031;0
