X;C1;C11;C12;C13;C14;C15;C16;C17;C18;C19;C2;C3;C4;C5;C6;C7;C8;C9
fermeture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
passwd;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0;0;0;0;0
machine;0.0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mysql;0.230769;0.24;0;0;0;0;0.166667;0;0.25;0;0;0;0;0;0;0;0;0.25
salaire;0.117647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0769231;0
jour;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0
programmation;0;0;0.117647;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0
site;0;0;0;0.25;0;0;0;0;0;0.2;0;0;0;0;0;0.28;0.233333;0
types;0;0;0.225806;0;0;0;0.205882;0.236842;0.243902;0;0.242424;0;0;0;0;0;0;0.179487
session;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
entités;0;0.0666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
côté serveur;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
langage de script;0;0.217391;0.208333;0;0;0;0;0.225806;0;0;0;0;0.176471;0;0;0;0;0.193548
internet;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
avoir accès;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
système;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
valeur par défaut;0;0;0;0;0;0;0;0;0.0344828;0;0;0;0;0;0;0;0;0
menu;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
afficher;0;0;0;0;0;0.25;0;0;0;0.142857;0;0;0;0;0;0;0;0.111111
nécessaire;0;0.125;0;0;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0
serveur;0;0;0;0.125;0;0;0;0;0.0967742;0;0.142857;0;0;0;0;0;0;0
class;0;0;0;0;0;0;0;0;0;0;0;0.153846;0;0;0;0;0.0769231;0
composer;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
chaîne;0;0;0.2;0;0;0;0;0.21875;0.162162;0;0;0.238095;0;0;0;0.172414;0;0
helvetica;0;0.0666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
côté client;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
list;0;0;0;0;0;0;0;0;0;0;0;0;0.142857;0;0;0;0;0
mode;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0
configuration;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
xml;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
web;0;0;0;0;0.181818;0;0.1;0;0;0;0;0;0;0;0;0;0;0
méthode;0;0;0;0;0;0.1875;0.0909091;0;0;0;0;0.214286;0;0;0;0;0;0
bits;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0
conditionnelle;0;0;0;0;0;0;0;0;0.0344828;0;0;0;0;0;0;0;0;0
foreach;0;0;0;0;0;0;0.192308;0;0;0.25;0;0;0;0;0;0.230769;0.233333;0
pouvoir;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0
mot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416667
information;0;0.0666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
varchar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111111;0;0;0
timestamp;0;0;0;0;0;0;0;0;0;0;0;0.153846;0;0;0;0.0952381;0;0
easyphp;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0
casse;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
sauvegarder;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
insert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111111;0;0;0
impossible;0;0.0666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fonctionnalité;0;0;0.0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
couleurs;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bienvenue;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0
id;0;0;0;0.0769231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0
france;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
programmation web;0;0;0;0;0.181818;0;0.1;0;0;0;0;0;0;0;0;0;0;0
interpréter;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
opérateurs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0
pointeur;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
cle;0;0;0;0;0;0;0;0;0.0666667;0;0;0;0;0;0;0;0.0769231;0
classes;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.0769231;0
header;0;0;0;0;0;0;0;0;0.09375;0.142857;0;0;0;0;0;0.181818;0;0
visiteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416667
null;0;0;0;0;0;0;0;0;0.0666667;0;0;0;0;0;0.2;0;0;0
echo;0;0;0;0;0;0;0;0.0769231;0;0;0;0.153846;0;0;0;0;0;0
positionnement;0;0;0;0;0;0;0;0;0;0;0;0;0.142857;0;0;0;0;0
exe;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
rue;0;0;0;0;0;0.0714286;0;0;0;0;0;0;0;0;0;0;0;0
thomas;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0
doctype;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
file;0;0;0;0;0;0;0;0;0;0;0;0.0833333;0;0;0;0;0;0
mysqli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0
attribut;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0;0;0;0;0
moteur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416667
transaction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0416667
valeur;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
exception;0;0;0;0;0;0;0;0;0;0;0;0.0833333;0;0;0;0;0;0
head;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0;0;0;0;0
wamp;0;0;0;0;0;0;0;0;0;0.0555556;0;0;0;0;0;0;0;0
symfony;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0;0;0;0
inverse;0;0;0;0;0;0;0;0;0;0;0.0526316;0;0;0;0;0;0;0
info;0;0;0;0;0;0;0;0;0;0;0;0;0.142857;0;0;0;0;0
realisateur;0;0;0;0;0;0;0;0;0;0.0555556;0;0;0;0;0;0;0;0
généralité;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
autre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0
