X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
php bn:01753580n ; 0.0535714 ; 0 ; 0 ; 0 ; 0 ; 0.0313864 ; 0 ; 0.0363812 ; 0.0446492 ; 0.0343954 ; 0 ; 0.0355722 ; 0.0519091 ; 0 ; 0 ; 0.090099 ; 0 ; 0.036759
javascript bn:00055423n ; 0.21884 ; 0.33054 ; 0.323153 ; 0.12238 ; 0.29389 ; 0.390454 ; 0.280932 ; 0.310049 ; 0 ; 0.359667 ; 0.162732 ; 0.386749 ; 0.216999 ; 0.332714 ; 0.320602 ; 0 ; 0 ; 0.304659
perl bn:01723165n ; 0.106728 ; 0.0786813 ; 0.0813497 ; 0 ; 0 ; 0.0678168 ; 0 ; 0.0979801 ; 0 ; 0.0738052 ; 0 ; 0.0853866 ; 0.10662 ; 0.0811531 ; 0 ; 0 ; 0 ; 0.0802635
python bn:01713224n ; 0.0162025 ; 0.00758653 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00690399 ; 0 ; 0.00723982 ; 0 ; 0.00848131 ; 0.00870748 ; 0 ; 0 ; 0
java bn:00048043n ; 0.164663 ; 0 ; 0.146426 ; 0.115949 ; 0.174543 ; 0.171574 ; 0.169059 ; 0.166449 ; 0 ; 0.140445 ; 0.168502 ; 0.163137 ; 0 ; 0.138518 ; 0.143015 ; 0.126801 ; 0 ; 0
code bn:00020354n ; 0.115972 ; 0.0733348 ; 0.0955631 ; 0 ; 0.108548 ; 0.0935484 ; 0.109689 ; 0.091637 ; 0 ; 0 ; 0.123596 ; 0.0922783 ; 0 ; 0.0819515 ; 0 ; 0.112456 ; 0 ; 0
code source bn:00072947n ; 0.0635141 ; 0.0384527 ; 0.0455682 ; 0.119116 ; 0.0569527 ; 0 ; 0 ; 0.0510925 ; 0 ; 0.0370525 ; 0 ; 0 ; 0 ; 0.0436113 ; 0.0417319 ; 0 ; 0 ; 0
fichier texte bn:00028018n ; 0.110656 ; 0.080969 ; 0 ; 0 ; 0 ; 0.0842652 ; 0 ; 0.0872899 ; 0 ; 0.0804829 ; 0.100137 ; 0.085949 ; 0.080681 ; 0.0813145 ; 0.0830059 ; 0.163947 ; 0 ; 0
texte bn:00076732n ; 0 ; 0.374629 ; 0.367481 ; 0 ; 0.290178 ; 0.412481 ; 0.255854 ; 0.331394 ; 0.316517 ; 0.392426 ; 0.175008 ; 0.383619 ; 0.245631 ; 0.37164 ; 0.350382 ; 0.0918631 ; 0 ; 0.384673
mise en forme bn:01681906n ; 0.0376712 ; 0.0215356 ; 0 ; 0.0620985 ; 0.0291299 ; 0.0189434 ; 0 ; 0 ; 0.0291227 ; 0.0200555 ; 0 ; 0 ; 0.0350799 ; 0 ; 0 ; 0 ; 0 ; 0
concerner bn:00083240v ; 0 ; 0.0683837 ; 0 ; 0 ; 0 ; 0.0609829 ; 0 ; 0.0787953 ; 0.0927594 ; 0.0630209 ; 0 ; 0.0697674 ; 0.0975513 ; 0.0758808 ; 0.0715361 ; 0.126183 ; 0 ; 0
commentaire bn:00020978n ; 0.113636 ; 0.0984168 ; 0.104077 ; 0 ; 0 ; 0.0823688 ; 0.123841 ; 0 ; 0 ; 0.0912129 ; 0 ; 0.106595 ; 0.127226 ; 0.102775 ; 0 ; 0 ; 0.159624 ; 0.0994567
délimiter bn:00086464v ; 0 ; 0.0235871 ; 0.0282051 ; 0 ; 0 ; 0.0212229 ; 0 ; 0.0283735 ; 0 ; 0 ; 0 ; 0.0216132 ; 0.0356985 ; 0 ; 0.025641 ; 0 ; 0.0759076 ; 0
affichage bn:00010421n ; 0.222078 ; 0.34477 ; 0.286582 ; 0 ; 0.245856 ; 0.341027 ; 0.261179 ; 0 ; 0.287482 ; 0.374814 ; 0.173214 ; 0.344812 ; 0.244909 ; 0.339411 ; 0.311153 ; 0.105349 ; 0 ; 0.313849
gras bn:00011848n ; 0.00816743 ; 0 ; 0 ; 0.0192771 ; 0 ; 0.00341953 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00363306 ; 0.00737667 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0.191664 ; 0.198141 ; 0.177252 ; 0 ; 0 ; 0.207781 ; 0.207286 ; 0 ; 0.212099 ; 0.220957 ; 0.183308 ; 0.197191 ; 0 ; 0.197088 ; 0.20494 ; 0.138713 ; 0 ; 0.190581
chemin bn:03131414n ; 0.0274041 ; 0 ; 0 ; 0 ; 0 ; 0.0122777 ; 0 ; 0.0194566 ; 0 ; 0.0137398 ; 0 ; 0 ; 0 ; 0.0144547 ; 0.0156587 ; 0 ; 0 ; 0.0153969
lien hypertextes bn:00045513n ; 0.120275 ; 0.111899 ; 0 ; 0.116955 ; 0 ; 0.0948877 ; 0 ; 0 ; 0.119311 ; 0.104006 ; 0.105507 ; 0 ; 0.120456 ; 0.0958777 ; 0.110738 ; 0 ; 0.141753 ; 0.1031
url bn:00079080n ; 0.191096 ; 0.267073 ; 0.240031 ; 0 ; 0.249497 ; 0.231723 ; 0.241418 ; 0.241629 ; 0.233548 ; 0.263556 ; 0 ; 0.273858 ; 0.218605 ; 0.259546 ; 0 ; 0 ; 0 ; 0.268534
textuels bn:00111786a ; 0.000514403 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
case à cocher bn:03157691n ; 0.0502658 ; 0.0284117 ; 0 ; 0 ; 0.0402889 ; 0.0236402 ; 0 ; 0 ; 0.0412297 ; 0 ; 0 ; 0 ; 0.0447172 ; 0 ; 0.029232 ; 0 ; 0 ; 0.0309062
page web dynamique bn:00937946n ; 0.00410046 ; 0 ; 0 ; 0.00973236 ; 0 ; 0 ; 0 ; 0.00273224 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00219118 ; 0 ; 0 ; 0
post bn:01500184n ; 0.176856 ; 0.206516 ; 0.192697 ; 0.142908 ; 0.189558 ; 0.217452 ; 0 ; 0 ; 0 ; 0.216966 ; 0.163425 ; 0.209415 ; 0.191568 ; 0.203467 ; 0.204327 ; 0.120099 ; 0 ; 0.176414
champ de saisie bn:03113401n ; 0.0597776 ; 0.0435384 ; 0 ; 0.0934844 ; 0.0443223 ; 0.0409563 ; 0 ; 0 ; 0 ; 0.0412545 ; 0.0570362 ; 0 ; 0.0553677 ; 0 ; 0 ; 0 ; 0.0848602 ; 0.0384615
size bn:03645138n ; 0.00816743 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00346395 ; 0 ; 0.00363306 ; 0 ; 0.00425872 ; 0 ; 0 ; 0.0200753 ; 0
nombre bn:00058285n ; 0.0605918 ; 0.0332874 ; 0 ; 0.116716 ; 0 ; 0.0422948 ; 0 ; 0.0432119 ; 0 ; 0 ; 0.0602279 ; 0.0340809 ; 0 ; 0 ; 0.041031 ; 0 ; 0 ; 0.0363402
text bn:14981519n ; 0.152435 ; 0.150879 ; 0.135871 ; 0 ; 0 ; 0.141405 ; 0.165146 ; 0 ; 0.162291 ; 0.147064 ; 0.119758 ; 0.149873 ; 0.152878 ; 0.161141 ; 0.147596 ; 0 ; 0 ; 0
vide bn:00087578v ; 0.00205444 ; 0.000954654 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00136799 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
liste déroulante bn:00028831n ; 0.00410046 ; 0.00190749 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00370199 ; 0 ; 0.00219118 ; 0 ; 0 ; 0
sélectionner bn:00084931v ; 0.00205444 ; 0 ; 0 ; 0 ; 0 ; 0.000857082 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00109679 ; 0 ; 0 ; 0
déclencher bn:00082306v ; 0.00205444 ; 0.000954654 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000910747 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réinitialisation bn:00067306n ; 0.00205444 ; 0.000954654 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00243457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage bn:00049910n ; 0.215062 ; 0.452873 ; 0.375365 ; 0.0986004 ; 0.295406 ; 0.501554 ; 0.284455 ; 0.33502 ; 0.307874 ; 0.494918 ; 0.159072 ; 0.463609 ; 0.248851 ; 0.422461 ; 0.410658 ; 0 ; 0.0878556 ; 0.431302
langage impératif bn:01246770n ; 0.000514403 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impératif bn:00104644a ; 0.00102828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000548697 ; 0 ; 0 ; 0
zones bn:00005513n ; 0 ; 0.00380771 ; 0 ; 0.0192771 ; 0.00634166 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00363306 ; 0 ; 0 ; 0.00437278 ; 0 ; 0 ; 0
utilisateur bn:00079373n ; 0 ; 0.148171 ; 0.159537 ; 0 ; 0.178498 ; 0.135559 ; 0 ; 0.175186 ; 0.18473 ; 0 ; 0 ; 0.142358 ; 0.180259 ; 0.163333 ; 0.160379 ; 0 ; 0 ; 0.165919
affectation bn:02806034n ; 0.0465558 ; 0 ; 0 ; 0 ; 0.0417922 ; 0.0338093 ; 0.0435789 ; 0.0385369 ; 0 ; 0 ; 0.0561735 ; 0.0308272 ; 0 ; 0 ; 0.0330863 ; 0.0716448 ; 0 ; 0
booléen bn:00294693n ; 0.160406 ; 0.143318 ; 0.154372 ; 0.118133 ; 0.147084 ; 0.163261 ; 0.147359 ; 0.137032 ; 0 ; 0.140476 ; 0.158265 ; 0.164783 ; 0.116943 ; 0 ; 0 ; 0.117733 ; 0.0893801 ; 0
réalité bn:00066414n ; 0.0162025 ; 0.00758653 ; 0 ; 0 ; 0 ; 0.00681576 ; 0 ; 0.0108401 ; 0 ; 0.00690399 ; 0 ; 0 ; 0 ; 0 ; 0.00870748 ; 0 ; 0 ; 0
concatène bn:00085508v ; 0.00410046 ; 0.00190749 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00273224 ; 0 ; 0.00173498 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
addition bn:00001296n ; 0.0496109 ; 0 ; 0.0301051 ; 0.0923567 ; 0 ; 0.0254362 ; 0 ; 0.0332894 ; 0 ; 0 ; 0 ; 0.0226616 ; 0 ; 0 ; 0.0288 ; 0 ; 0 ; 0.0248301
soustraction bn:00055233n ; 0.026973 ; 0 ; 0.0158501 ; 0.0558087 ; 0 ; 0.0129374 ; 0 ; 0.0184688 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0151351 ; 0 ; 0 ; 0.0129973
multiplié bn:00090977v ; 0.00205444 ; 0.000954654 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00136799 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modulo bn:00553864n ; 0.0833713 ; 0.0490352 ; 0.0528188 ; 0 ; 0 ; 0.0438165 ; 0.0725987 ; 0.0681312 ; 0 ; 0.0460963 ; 0 ; 0.0505337 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.050482
égalité bn:00031284n ; 0.0146835 ; 0.00759193 ; 0 ; 0 ; 0 ; 0 ; 0.0121114 ; 0.00982385 ; 0 ; 0 ; 0 ; 0 ; 0.0132723 ; 0.00795334 ; 0 ; 0 ; 0 ; 0
logiques bn:00051845n ; 0.227254 ; 0.285447 ; 0.294792 ; 0 ; 0.252724 ; 0.35612 ; 0.281737 ; 0.28524 ; 0 ; 0.322679 ; 0.202411 ; 0.328817 ; 0 ; 0.278024 ; 0.275971 ; 0.119372 ; 0.101803 ; 0.256198
syntaxe bn:00062118n ; 0.158794 ; 0.126737 ; 0 ; 0 ; 0.147706 ; 0.110088 ; 0.157004 ; 0 ; 0 ; 0.126541 ; 0 ; 0.122982 ; 0.150643 ; 0.137546 ; 0.12572 ; 0 ; 0 ; 0.12982
case bn:04777941n ; 0.066605 ; 0.0385845 ; 0.0459961 ; 0 ; 0 ; 0.0436047 ; 0 ; 0.0535944 ; 0 ; 0 ; 0.0648936 ; 0.0407448 ; 0 ; 0 ; 0.0470465 ; 0 ; 0 ; 0.0436009
associer bn:00082868v ; 0 ; 0.117039 ; 0.142716 ; 0.140449 ; 0 ; 0.120023 ; 0.155934 ; 0.150167 ; 0 ; 0.109438 ; 0 ; 0.118117 ; 0 ; 0.128129 ; 0.137673 ; 0 ; 0 ; 0.131494
personne bn:00046516n ; 0 ; 0.0138987 ; 0.0184651 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121294 ; 0.0252822 ; 0.0152591 ; 0 ; 0 ; 0.0639053 ; 0.015401
prenom bn:15996005n ; 0.0817052 ; 0.0583578 ; 0 ; 0 ; 0 ; 0.0449939 ; 0 ; 0 ; 0.0697991 ; 0.0561658 ; 0 ; 0 ; 0 ; 0.0527101 ; 0.0613292 ; 0.118307 ; 0.129433 ; 0.0555556
structure de contrôle bn:00047734n ; 0.178659 ; 0 ; 0 ; 0.100965 ; 0.182911 ; 0.196584 ; 0.194369 ; 0.186428 ; 0.172308 ; 0.198091 ; 0.149774 ; 0.173921 ; 0 ; 0.172671 ; 0.194421 ; 0 ; 0 ; 0.182066
définition bn:00025928n ; 0.185375 ; 0.245389 ; 0.224031 ; 0 ; 0.225872 ; 0 ; 0.223416 ; 0.220197 ; 0.237575 ; 0.236534 ; 0 ; 0.252275 ; 0.204334 ; 0.270312 ; 0.241844 ; 0 ; 0 ; 0.263862
initialiser bn:00089742v ; 0.0531015 ; 0 ; 0 ; 0 ; 0 ; 0.0350511 ; 0 ; 0.0404138 ; 0 ; 0.0320067 ; 0.0544366 ; 0.0351226 ; 0 ; 0.0314096 ; 0.0362871 ; 0.10999 ; 0 ; 0
dépendre bn:00086606v ; 0.0269058 ; 0.0136599 ; 0.0155351 ; 0 ; 0 ; 0.0122803 ; 0.0223285 ; 0 ; 0 ; 0 ; 0 ; 0.0144079 ; 0 ; 0 ; 0.0159373 ; 0 ; 0 ; 0
méthode post bn:00045088n ; 0.173052 ; 0.149345 ; 0 ; 0 ; 0 ; 0.176074 ; 0.160561 ; 0.153004 ; 0.154242 ; 0.169208 ; 0.162491 ; 0.150614 ; 0 ; 0 ; 0.161433 ; 0.125584 ; 0.118914 ; 0.162765
fermeture bn:16858148n ; 0.0826374 ; 0 ; 0.0595527 ; 0 ; 0 ; 0 ; 0.0726944 ; 0 ; 0.073146 ; 0 ; 0 ; 0.0582147 ; 0.0808734 ; 0.0657829 ; 0.0598269 ; 0 ; 0.127383 ; 0.060743
passwd bn:14874750n ; 0.00102828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000534331 ; 0 ; 0 ; 0 ; 0
machine bn:00054050n ; 0 ; 0.0562585 ; 0.0655559 ; 0 ; 0.0843286 ; 0.0497148 ; 0 ; 0 ; 0.0802065 ; 0.05033 ; 0 ; 0.0501723 ; 0 ; 0.0604161 ; 0.0627572 ; 0 ; 0 ; 0
mysql bn:01225760n ; 0 ; 0.237179 ; 0.272891 ; 0.117072 ; 0.248743 ; 0.243958 ; 0.224717 ; 0.257491 ; 0 ; 0.229343 ; 0 ; 0.264726 ; 0.225822 ; 0.266263 ; 0.252706 ; 0 ; 0 ; 0.250892
salaire bn:15928884n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00127877 ; 0
phase bn:00061898n ; 0.00410046 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00173498 ; 0 ; 0 ; 0 ; 0.0021339 ; 0.00219118 ; 0 ; 0 ; 0
être utile bn:00085368v ; 0.0298954 ; 0.0141176 ; 0.0172612 ; 0 ; 0 ; 0.012693 ; 0 ; 0.0207914 ; 0 ; 0 ; 0 ; 0.0143885 ; 0 ; 0 ; 0.0167341 ; 0 ; 0 ; 0
boucle while bn:03237310n ; 0.0351734 ; 0 ; 0.0245574 ; 0 ; 0 ; 0.0193807 ; 0 ; 0.0234711 ; 0.0268993 ; 0.0202818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0668896 ; 0.0237342
jour bn:00000086n ; 0.0550459 ; 0.0278552 ; 0 ; 0 ; 0.0448499 ; 0.0248642 ; 0 ; 0 ; 0.0418018 ; 0.0271359 ; 0 ; 0.0252436 ; 0 ; 0 ; 0.0318725 ; 0 ; 0 ; 0
euro bn:00031888n ; 0.00410046 ; 0 ; 0 ; 0 ; 0.00318091 ; 0 ; 0 ; 0 ; 0 ; 0.00173498 ; 0 ; 0 ; 0 ; 0 ; 0.00219118 ; 0 ; 0 ; 0
etc bn:00114282r ; 0.0531144 ; 0 ; 0 ; 0 ; 0 ; 0.0242424 ; 0 ; 0.0381328 ; 0 ; 0.0271589 ; 0 ; 0.0264034 ; 0 ; 0.0284311 ; 0.0308101 ; 0 ; 0 ; 0.030303
programmation bn:00021493n ; 0.185999 ; 0.199962 ; 0 ; 0.141375 ; 0 ; 0.213955 ; 0 ; 0.187047 ; 0.213636 ; 0.203061 ; 0.152049 ; 0.187409 ; 0.193575 ; 0.19732 ; 0.212628 ; 0 ; 0 ; 0.20045
site bn:00047172n ; 0 ; 0.0283326 ; 0 ; 0 ; 0.0432638 ; 0.0252926 ; 0 ; 0.0380827 ; 0.0410515 ; 0 ; 0 ; 0 ; 0.0499781 ; 0 ; 0.0318725 ; 0 ; 0 ; 0.0324268
détruire bn:00084204v ; 0.0131646 ; 0 ; 0.00842778 ; 0 ; 0 ; 0.00639522 ; 0 ; 0 ; 0.0104517 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0311751 ; 0 ; 0.00749465
second bn:00105773a ; 0.0162025 ; 0.00758653 ; 0 ; 0 ; 0 ; 0.00681576 ; 0 ; 0 ; 0 ; 0.00690399 ; 0 ; 0.00723982 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00856073
ordinateur bn:00021464n ; 0.00410046 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00273224 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00219118 ; 0 ; 0 ; 0.00215401
éducation bn:00026980n ; 0 ; 0.000477555 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000548697 ; 0 ; 0 ; 0
technologie bn:00005105n ; 0 ; 0.000477555 ; 0 ; 0 ; 0 ; 0.000428725 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
juin bn:00048592n ; 0 ; 0.00380771 ; 0 ; 0 ; 0 ; 0.00341953 ; 0 ; 0.00544959 ; 0 ; 0 ; 0 ; 0.00363306 ; 0 ; 0.00425872 ; 0 ; 0 ; 0 ; 0
secondaire bn:00096261a ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton bn:03843242n ; 0 ; 0.0143529 ; 0.0175489 ; 0 ; 0.0241245 ; 0.0131189 ; 0 ; 0 ; 0 ; 0.0130705 ; 0 ; 0.0143853 ; 0.0275147 ; 0 ; 0 ; 0 ; 0 ; 0
simple bn:00110649a ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0.00190749 ; 0 ; 0 ; 0 ; 0.0017127 ; 0 ; 0 ; 0 ; 0 ; 0.00485732 ; 0 ; 0 ; 0 ; 0.00219118 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0.0426117 ; 0 ; 0 ; 0.0558824 ; 0.0392724 ; 0 ; 0 ; 0.0590302 ; 0.0417278 ; 0.0597567 ; 0 ; 0.0651438 ; 0 ; 0.0456561 ; 0 ; 0 ; 0.0465296
bouton de réinitialisation bn:00067307n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cocher bn:00017986n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
elements bn:02258198n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
focus bn:03248918n ; 0 ; 0.000477555 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000434311 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction choix bn:00640192n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
localisation bn:03977550n ; 0 ; 0.000477555 ; 0 ; 0 ; 0 ; 0 ; 0.000816993 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0.0145951 ; 0.0172612 ; 0 ; 0 ; 0 ; 0 ; 0.0201072 ; 0 ; 0 ; 0 ; 0.0143885 ; 0.0270636 ; 0.0157687 ; 0.0167341 ; 0 ; 0 ; 0
session bn:03751534n ; 0 ; 0.0649437 ; 0.077476 ; 0 ; 0.0947735 ; 0.0674995 ; 0 ; 0 ; 0 ; 0.0648506 ; 0.0792596 ; 0.0635189 ; 0.0963429 ; 0.072812 ; 0.0719118 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0361582 ; 0 ; 0 ; 0.0267168 ; 0.049728 ; 0.0419948 ; 0 ; 0 ; 0 ; 0.0283437 ; 0 ; 0.0330835 ; 0.0339433 ; 0 ; 0 ; 0.0333855
étrangères bn:00096774a ; 0 ; 0.000477555 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000455581 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gestion contenu bn:01533805n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phpmyadmin bn:03382496n ; 0 ; 0.0296708 ; 0 ; 0 ; 0.0485769 ; 0.0267168 ; 0 ; 0.0419948 ; 0 ; 0.0270556 ; 0 ; 0.0283437 ; 0 ; 0.0330835 ; 0 ; 0 ; 0 ; 0.0333855
communication bn:00021221n ; 0 ; 0.0124912 ; 0.0152782 ; 0.0523918 ; 0.019081 ; 0 ; 0 ; 0.0171198 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0142218 ; 0.0148729 ; 0 ; 0 ; 0
bilan bn:00008060n ; 0 ; 0.000477555 ; 0 ; 0.00245098 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
enonce bn:00079416n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
schema bn:16884119n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
schema conceptuel bn:03558829n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
premier bn:00103006a ; 0 ; 0.0131889 ; 0.015544 ; 0.0592255 ; 0 ; 0.0122855 ; 0 ; 0 ; 0 ; 0.0120094 ; 0 ; 0.0125899 ; 0 ; 0 ; 0.0151229 ; 0 ; 0 ; 0
utilisabilité bn:02245863n ; 0 ; 0.000238834 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
