X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
affichage bn:00010421n ; 0.239628 ; 0.342526 ; 0.27164 ; 0 ; 0.222891 ; 0.32905 ; 0.277094 ; 0 ; 0.29588 ; 0.321254 ; 0.213564 ; 0.339293 ; 0.249632 ; 0.329631 ; 0.306696 ; 0.16019 ; 0 ; 0.314292
gras bn:00011848n ; 0.00450831 ; 0 ; 0 ; 0.00845666 ; 0 ; 0.00239736 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00214104 ; 0.00428839 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0.181125 ; 0.187929 ; 0.166171 ; 0 ; 0 ; 0.19582 ; 0.193141 ; 0 ; 0.217033 ; 0.191728 ; 0.194772 ; 0.184464 ; 0 ; 0.191481 ; 0.195927 ; 0.1794 ; 0 ; 0.185824
chemin bn:03131414n ; 0.0177926 ; 0 ; 0 ; 0 ; 0 ; 0.00952098 ; 0 ; 0.0134341 ; 0 ; 0.0101992 ; 0 ; 0 ; 0 ; 0.0108145 ; 0.0128411 ; 0 ; 0 ; 0.0108973
lien hypertextes bn:00045513n ; 0.110375 ; 0.0967188 ; 0 ; 0.123509 ; 0 ; 0.0846352 ; 0 ; 0 ; 0.104179 ; 0.0962909 ; 0.101174 ; 0 ; 0.116748 ; 0.0928463 ; 0.0959818 ; 0 ; 0.132967 ; 0.0975235
url bn:00079080n ; 0.200262 ; 0.250329 ; 0.209583 ; 0 ; 0.237754 ; 0.210069 ; 0.238067 ; 0.217161 ; 0.215591 ; 0.22467 ; 0 ; 0.229542 ; 0.195798 ; 0.225524 ; 0 ; 0 ; 0 ; 0.240124
textuels bn:00111786a ; 0.000282965 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
case à cocher bn:03157691n ; 0.0284231 ; 0.0210309 ; 0 ; 0 ; 0.0317647 ; 0.0165289 ; 0 ; 0 ; 0.0256469 ; 0 ; 0 ; 0 ; 0.0265418 ; 0 ; 0.0218254 ; 0 ; 0 ; 0.0197568
page web dynamique bn:00937946n ; 0.00225925 ; 0 ; 0 ; 0.00424628 ; 0 ; 0 ; 0 ; 0.00169924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00162338 ; 0 ; 0 ; 0
post bn:01500184n ; 0.187413 ; 0.187112 ; 0.18215 ; 0.175415 ; 0.167229 ; 0.205352 ; 0 ; 0 ; 0 ; 0.192674 ; 0.177448 ; 0.200223 ; 0.206677 ; 0.202971 ; 0.187256 ; 0.143131 ; 0 ; 0.177551
champ de saisie bn:03113401n ; 0.0486842 ; 0.0362563 ; 0 ; 0.0792768 ; 0.0424818 ; 0.0365943 ; 0 ; 0 ; 0 ; 0.0383357 ; 0.0446086 ; 0 ; 0.0512109 ; 0 ; 0 ; 0 ; 0.0797836 ; 0.0340215
size bn:03645138n ; 0.00450831 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00256946 ; 0 ; 0.00214104 ; 0 ; 0.00272572 ; 0 ; 0 ; 0.0137812 ; 0
nombre bn:00058285n ; 0.0396889 ; 0.0247836 ; 0 ; 0.0667948 ; 0 ; 0.0303119 ; 0 ; 0.0306498 ; 0 ; 0 ; 0.036323 ; 0.023082 ; 0 ; 0 ; 0.0307421 ; 0 ; 0 ; 0.0266978
text bn:14981519n ; 0.139169 ; 0.13936 ; 0.115746 ; 0 ; 0 ; 0.123047 ; 0.133604 ; 0 ; 0.149083 ; 0.126164 ; 0.113959 ; 0.123783 ; 0.140041 ; 0.135571 ; 0.137563 ; 0 ; 0 ; 0
vide bn:00087578v ; 0.0011309 ; 0.000702124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00085034 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
liste déroulante bn:00028831n ; 0.00225925 ; 0.00140326 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0021488 ; 0 ; 0.00162338 ; 0 ; 0 ; 0
sélectionner bn:00084931v ; 0.0011309 ; 0 ; 0 ; 0 ; 0 ; 0.00060042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000812348 ; 0 ; 0 ; 0
déclencher bn:00082306v ; 0.0011309 ; 0.000702124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000536121 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réinitialisation bn:00067306n ; 0.0011309 ; 0.000702124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0011873 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage bn:00049910n ; 0.258251 ; 0.417684 ; 0.35232 ; 0.145672 ; 0.27284 ; 0.467518 ; 0.324396 ; 0.349057 ; 0.321598 ; 0.433167 ; 0.212006 ; 0.472481 ; 0.268933 ; 0.431211 ; 0.373224 ; 0 ; 0.0855029 ; 0.43201
langage impératif bn:01246770n ; 0.000282965 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impératif bn:00104644a ; 0.000565771 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000406339 ; 0 ; 0 ; 0
zones bn:00005513n ; 0 ; 0.00280259 ; 0 ; 0.00845666 ; 0.00485732 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00214104 ; 0 ; 0 ; 0.00324149 ; 0 ; 0 ; 0
utilisateur bn:00079373n ; 0 ; 0.113143 ; 0.113866 ; 0 ; 0.140158 ; 0.0991635 ; 0 ; 0.116946 ; 0.128639 ; 0 ; 0 ; 0.0912418 ; 0.118659 ; 0.111229 ; 0.125571 ; 0 ; 0 ; 0.11233
affectation bn:02806034n ; 0.0320928 ; 0 ; 0 ; 0 ; 0.032967 ; 0.0256713 ; 0.0287969 ; 0.0284185 ; 0 ; 0 ; 0.032158 ; 0.0224245 ; 0 ; 0 ; 0.025974 ; 0.0424779 ; 0 ; 0
booléen bn:00294693n ; 0.165543 ; 0.119288 ; 0.159688 ; 0.147801 ; 0.129119 ; 0.149928 ; 0.13658 ; 0.140628 ; 0 ; 0.145885 ; 0.143123 ; 0.172166 ; 0.142497 ; 0 ; 0 ; 0.141624 ; 0.0995025 ; 0
réalité bn:00066414n ; 0.00897616 ; 0.00558952 ; 0 ; 0 ; 0 ; 0.00478326 ; 0 ; 0.00676247 ; 0 ; 0.00512574 ; 0 ; 0 ; 0 ; 0 ; 0.00646204 ; 0 ; 0 ; 0
concatène bn:00085508v ; 0.00225925 ; 0.00140326 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00169924 ; 0 ; 0.00128638 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
addition bn:00001296n ; 0.0323199 ; 0 ; 0.0225535 ; 0.0538922 ; 0 ; 0.0189181 ; 0 ; 0.0240664 ; 0 ; 0 ; 0 ; 0.0153095 ; 0 ; 0 ; 0.0213946 ; 0 ; 0 ; 0.0188775
soustraction bn:00055233n ; 0.0166991 ; 0 ; 0.0115964 ; 0.028866 ; 0 ; 0.00953232 ; 0 ; 0.012605 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.011236 ; 0 ; 0 ; 0.00953516
multiplié bn:00090977v ; 0.0011309 ; 0.000702124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00085034 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modulo bn:00553864n ; 0.0559514 ; 0.0384291 ; 0.0394786 ; 0 ; 0 ; 0.0336525 ; 0.0469307 ; 0.047426 ; 0 ; 0.0363072 ; 0 ; 0.0333811 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0383788
égalité bn:00031284n ; 0.00897616 ; 0.00558952 ; 0 ; 0 ; 0 ; 0 ; 0.00701601 ; 0.00676247 ; 0 ; 0 ; 0 ; 0 ; 0.00854017 ; 0.00543663 ; 0 ; 0 ; 0 ; 0
logiques bn:00051845n ; 0.222315 ; 0.252321 ; 0.27026 ; 0 ; 0.227142 ; 0.312976 ; 0.273486 ; 0.2693 ; 0 ; 0.290112 ; 0.199219 ; 0.294958 ; 0 ; 0.269469 ; 0.264922 ; 0.153226 ; 0.103878 ; 0.255973
syntaxe bn:00062118n ; 0.140359 ; 0.117491 ; 0 ; 0 ; 0.138285 ; 0.0978437 ; 0.119859 ; 0 ; 0 ; 0.102693 ; 0 ; 0.0952614 ; 0.123758 ; 0.113436 ; 0.11852 ; 0 ; 0 ; 0.109979
case bn:04777941n ; 0.0409902 ; 0.0288087 ; 0.0325249 ; 0 ; 0 ; 0.0309158 ; 0 ; 0.0361151 ; 0 ; 0 ; 0.0377045 ; 0.0259264 ; 0 ; 0 ; 0.0353723 ; 0 ; 0 ; 0.029965
associer bn:00082868v ; 0 ; 0.0955493 ; 0.11071 ; 0.120654 ; 0 ; 0.0949255 ; 0.107217 ; 0.117125 ; 0 ; 0.0925123 ; 0 ; 0.0865112 ; 0 ; 0.100734 ; 0.109793 ; 0 ; 0 ; 0.0951944
personne bn:00046516n ; 0 ; 0.0102573 ; 0.0123839 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0071799 ; 0.0148266 ; 0.00980724 ; 0 ; 0 ; 0.044665 ; 0.00988243
prenom bn:15996005n ; 0.0611511 ; 0.0488578 ; 0 ; 0 ; 0 ; 0.038803 ; 0 ; 0 ; 0.0560035 ; 0.0467405 ; 0 ; 0 ; 0 ; 0.0455429 ; 0.0532646 ; 0.0875256 ; 0.114523 ; 0.046732
structure de contrôle bn:00047734n ; 0.180153 ; 0 ; 0 ; 0.133609 ; 0.184519 ; 0.186824 ; 0.186658 ; 0.186677 ; 0.179104 ; 0.173868 ; 0.171527 ; 0.166439 ; 0 ; 0.186264 ; 0.182376 ; 0 ; 0 ; 0.179434
définition bn:00025928n ; 0.183968 ; 0.235759 ; 0.189401 ; 0 ; 0.218224 ; 0 ; 0.216184 ; 0.198747 ; 0.21557 ; 0.202965 ; 0 ; 0.206503 ; 0.179863 ; 0.230295 ; 0.223848 ; 0 ; 0 ; 0.227613
initialiser bn:00089742v ; 0.0414106 ; 0 ; 0 ; 0 ; 0 ; 0.0278062 ; 0 ; 0.0326198 ; 0 ; 0.0281426 ; 0.0389972 ; 0.027723 ; 0 ; 0.027764 ; 0.0322266 ; 0.0654083 ; 0 ; 0
dépendre bn:00086606v ; 0.0150125 ; 0.0100817 ; 0.0104287 ; 0 ; 0 ; 0.00863352 ; 0.0121978 ; 0 ; 0 ; 0 ; 0 ; 0.00852084 ; 0 ; 0 ; 0.0118498 ; 0 ; 0 ; 0
méthode post bn:00045088n ; 0.162065 ; 0.14912 ; 0 ; 0 ; 0 ; 0.168018 ; 0.167267 ; 0.153846 ; 0.165833 ; 0.159131 ; 0.149613 ; 0.149404 ; 0 ; 0 ; 0.157869 ; 0.154686 ; 0.108231 ; 0.156178
fermeture bn:16858148n ; 0.0534884 ; 0 ; 0.0414136 ; 0 ; 0 ; 0 ; 0.0431832 ; 0 ; 0.0515577 ; 0 ; 0 ; 0.0369362 ; 0.0542079 ; 0.044742 ; 0.0465428 ; 0 ; 0.104644 ; 0.041817
passwd bn:14874750n ; 0.000565771 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00034153 ; 0 ; 0 ; 0 ; 0
machine bn:00054050n ; 0 ; 0.0419686 ; 0.0447511 ; 0 ; 0.065931 ; 0.035347 ; 0 ; 0 ; 0.0517203 ; 0.0377943 ; 0 ; 0.0302087 ; 0 ; 0.0394952 ; 0.047241 ; 0 ; 0 ; 0
mysql bn:01225760n ; 0 ; 0.211136 ; 0.22454 ; 0.135385 ; 0.230557 ; 0.210374 ; 0.19218 ; 0.214607 ; 0 ; 0.196911 ; 0 ; 0.208774 ; 0.185667 ; 0.222648 ; 0.218366 ; 0 ; 0 ; 0.200678
salaire bn:15928884n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00060042 ; 0 ; 0 ; 0 ; 0.000643604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00348129 ; 0
phase bn:00061898n ; 0.00225925 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00128638 ; 0 ; 0 ; 0 ; 0.00136472 ; 0.00162338 ; 0 ; 0 ; 0
être utile bn:00085368v ; 0.0166806 ; 0.0104221 ; 0.0115875 ; 0 ; 0 ; 0.00892591 ; 0 ; 0.0130197 ; 0 ; 0 ; 0 ; 0.00851403 ; 0 ; 0 ; 0.0124448 ; 0 ; 0 ; 0
boucle while bn:03237310n ; 0.0235746 ; 0 ; 0.0189801 ; 0 ; 0 ; 0.013895 ; 0 ; 0.0191308 ; 0.0194731 ; 0.0179394 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0640316 ; 0.0181264
jour bn:00000086n ; 0.0349631 ; 0.0219893 ; 0 ; 0 ; 0.0375807 ; 0.0188624 ; 0 ; 0 ; 0.0292438 ; 0.0201925 ; 0 ; 0.0168754 ; 0 ; 0 ; 0.0253566 ; 0 ; 0 ; 0
euro bn:00031888n ; 0.00225925 ; 0 ; 0 ; 0 ; 0.00243457 ; 0 ; 0 ; 0 ; 0 ; 0.00128638 ; 0 ; 0 ; 0 ; 0 ; 0.00162338 ; 0 ; 0 ; 0
etc bn:00114282r ; 0.0349631 ; 0 ; 0 ; 0 ; 0 ; 0.0188624 ; 0 ; 0.026512 ; 0 ; 0.0201925 ; 0 ; 0.0168754 ; 0 ; 0.0213975 ; 0.0253566 ; 0 ; 0 ; 0.0215597
programmation bn:00021493n ; 0.202077 ; 0.188357 ; 0 ; 0.17284 ; 0 ; 0.198619 ; 0 ; 0.174229 ; 0.201018 ; 0.180927 ; 0.175105 ; 0.180146 ; 0.202803 ; 0.199785 ; 0.198259 ; 0 ; 0 ; 0.202141
site bn:00047172n ; 0.184697 ; 0.268359 ; 0.223319 ; 0 ; 0.218779 ; 0.261197 ; 0.247321 ; 0.239646 ; 0.245117 ; 0 ; 0.150458 ; 0.249194 ; 0.192152 ; 0.256705 ; 0.264726 ; 0 ; 0 ; 0.272013
détruire bn:00084204v ; 0.00841515 ; 0 ; 0.00602527 ; 0 ; 0 ; 0.0044843 ; 0 ; 0 ; 0.00700771 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0143266 ; 0 ; 0.00548039
second bn:00105773a ; 0.00897616 ; 0.00558952 ; 0 ; 0 ; 0 ; 0.00478326 ; 0 ; 0 ; 0 ; 0.00512574 ; 0 ; 0.00427293 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00547851
ordinateur bn:00021464n ; 0.00225925 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00169924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00162338 ; 0 ; 0 ; 0.00137528
éducation bn:00026980n ; 0 ; 0.000351185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000406339 ; 0 ; 0 ; 0
technologie bn:00005105n ; 0 ; 0.000351185 ; 0 ; 0 ; 0 ; 0.0003003 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
juin bn:00048592n ; 0 ; 0.00280259 ; 0 ; 0 ; 0 ; 0.00239736 ; 0 ; 0.00339271 ; 0 ; 0 ; 0 ; 0.00214104 ; 0 ; 0.00272572 ; 0 ; 0 ; 0 ; 0
secondaire bn:00096261a ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton bn:03843242n ; 0 ; 0.0105958 ; 0.0117806 ; 0 ; 0.0185573 ; 0.00922482 ; 0 ; 0 ; 0 ; 0.00972112 ; 0 ; 0.0085129 ; 0.0161418 ; 0 ; 0 ; 0 ; 0 ; 0
simple bn:00110649a ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0.00140326 ; 0 ; 0 ; 0 ; 0.00120012 ; 0 ; 0 ; 0 ; 0 ; 0.00237178 ; 0 ; 0 ; 0 ; 0.00162338 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0.036691 ; 0 ; 0 ; 0.0501139 ; 0.0321262 ; 0 ; 0 ; 0.0439166 ; 0.0319514 ; 0.0436826 ; 0 ; 0.0450975 ; 0 ; 0.0385814 ; 0 ; 0 ; 0.0346032
bouton de réinitialisation bn:00067307n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cocher bn:00017986n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
elements bn:02258198n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
focus bn:03248918n ; 0 ; 0.000351185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000321906 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction choix bn:00640192n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
localisation bn:03977550n ; 0 ; 0.000351185 ; 0 ; 0 ; 0 ; 0 ; 0.000441404 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
types bn:00016413n ; 0 ; 0.179309 ; 0.196571 ; 0 ; 0.191927 ; 0.207415 ; 0.191844 ; 0.196946 ; 0.201762 ; 0.185276 ; 0.176024 ; 0.167412 ; 0 ; 0.187475 ; 0.191855 ; 0.141435 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0.0107732 ; 0.0115875 ; 0 ; 0 ; 0 ; 0 ; 0.0125945 ; 0 ; 0 ; 0 ; 0.00851403 ; 0.0158772 ; 0.0101386 ; 0.0124448 ; 0 ; 0 ; 0
session bn:03751534n ; 0 ; 0.0516843 ; 0.0567622 ; 0 ; 0.0759184 ; 0.0510175 ; 0 ; 0 ; 0 ; 0.0496875 ; 0.0537158 ; 0.0413572 ; 0.0657767 ; 0.0523771 ; 0.0598485 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0244182 ; 0 ; 0 ; 0.0188624 ; 0.0274855 ; 0.026512 ; 0 ; 0 ; 0 ; 0.0168754 ; 0 ; 0.0213975 ; 0.0253566 ; 0 ; 0 ; 0.0215597
étrangères bn:00096774a ; 0 ; 0.000351185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000268132 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gestion contenu bn:01533805n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phpmyadmin bn:03382496n ; 0 ; 0.0219893 ; 0 ; 0 ; 0.0375807 ; 0.0188624 ; 0 ; 0.026512 ; 0 ; 0.0201925 ; 0 ; 0.0168754 ; 0 ; 0.0213975 ; 0 ; 0 ; 0 ; 0.0215597
communication bn:00021221n ; 0 ; 0.00921579 ; 0.0104429 ; 0.0242268 ; 0.0146707 ; 0 ; 0 ; 0.0109267 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00930626 ; 0.0110531 ; 0 ; 0 ; 0
bilan bn:00008060n ; 0 ; 0.000351185 ; 0 ; 0.00106496 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
enonce bn:00079416n ; 0 ; 0.000175623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
