X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
php bn:01753580n ; 0.0449799 ; 0 ; 0 ; 0 ; 0 ; 0.0159363 ; 0 ; 0 ; 0.0277078 ; 0.0163718 ; 0 ; 0.018024 ; 0.0336336 ; 0 ; 0 ; 0 ; 0 ; 0.0204499
javascript bn:00055423n ; 0.197203 ; 0.334799 ; 0.324964 ; 0.109676 ; 0.269744 ; 0.394539 ; 0.280428 ; 0.326984 ; 0 ; 0.384505 ; 0.154003 ; 0.376174 ; 0.223519 ; 0.325961 ; 0.333669 ; 0 ; 0 ; 0.319359
perl bn:01723165n ; 0.138182 ; 0.101805 ; 0.1034 ; 0 ; 0 ; 0.0870249 ; 0 ; 0.11473 ; 0 ; 0.0885391 ; 0 ; 0.115314 ; 0.131462 ; 0.101135 ; 0 ; 0 ; 0 ; 0.100801
python bn:01713224n ; 0.0238683 ; 0.00947712 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00851064 ; 0 ; 0.0101249 ; 0 ; 0.0106072 ; 0.011107 ; 0 ; 0 ; 0
java bn:00048043n ; 0.16 ; 0 ; 0.152281 ; 0.114251 ; 0.169996 ; 0.175662 ; 0.179388 ; 0.173184 ; 0 ; 0.151571 ; 0.157514 ; 0.159922 ; 0 ; 0.140427 ; 0.156886 ; 0.114817 ; 0 ; 0
code bn:00020354n ; 0.0478056 ; 0.0224936 ; 0.0292512 ; 0 ; 0 ; 0.0264731 ; 0.0301907 ; 0 ; 0 ; 0 ; 0.0533118 ; 0 ; 0 ; 0.0251256 ; 0 ; 0.088586 ; 0 ; 0
code source bn:00072947n ; 0.0742857 ; 0.047217 ; 0.0540947 ; 0.137037 ; 0.0683719 ; 0 ; 0 ; 0.0607157 ; 0 ; 0.0443299 ; 0 ; 0 ; 0 ; 0.0529432 ; 0.0527983 ; 0 ; 0 ; 0
fichier texte bn:00028018n ; 0.125984 ; 0.0968315 ; 0 ; 0 ; 0 ; 0.0972887 ; 0 ; 0.0951336 ; 0 ; 0.0900322 ; 0.116137 ; 0.0993297 ; 0.100435 ; 0.0949757 ; 0.0941792 ; 0.164493 ; 0 ; 0
texte bn:00076732n ; 0 ; 0.0528621 ; 0 ; 0 ; 0.0709393 ; 0.0484094 ; 0 ; 0 ; 0.0690634 ; 0.0470921 ; 0.0743682 ; 0.0457307 ; 0.0777346 ; 0 ; 0 ; 0 ; 0 ; 0.0530799
mise en forme bn:01681906n ; 0.0551242 ; 0.0289017 ; 0 ; 0.0777778 ; 0.0410889 ; 0.0251483 ; 0 ; 0 ; 0.0406746 ; 0.0246525 ; 0 ; 0 ; 0.0458554 ; 0 ; 0 ; 0 ; 0 ; 0
concerner bn:00083240v ; 0 ; 0.0844136 ; 0 ; 0 ; 0 ; 0.0719808 ; 0 ; 0.0890566 ; 0.105146 ; 0.0736579 ; 0 ; 0.0859181 ; 0.114418 ; 0.0928834 ; 0.0832776 ; 0.135776 ; 0 ; 0
délimiter bn:00086464v ; 0 ; 0.0310499 ; 0.0371805 ; 0 ; 0 ; 0.0282087 ; 0 ; 0.0354785 ; 0 ; 0 ; 0 ; 0.0306728 ; 0.0460105 ; 0 ; 0.033574 ; 0 ; 0.0953079 ; 0
affichage bn:00010421n ; 0.187891 ; 0.334886 ; 0.270208 ; 0 ; 0.241917 ; 0.336317 ; 0.24965 ; 0 ; 0.264869 ; 0.382342 ; 0.167079 ; 0.314384 ; 0.241114 ; 0.316597 ; 0.302214 ; 0.0931174 ; 0 ; 0.335199
gras bn:00011848n ; 0.0108514 ; 0 ; 0 ; 0.0194805 ; 0 ; 0.00461894 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00441127 ; 0.00803461 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0.169996 ; 0.201094 ; 0.202074 ; 0 ; 0 ; 0.217794 ; 0.197535 ; 0 ; 0.195764 ; 0.209043 ; 0.177361 ; 0.198381 ; 0 ; 0.214883 ; 0.194979 ; 0.127031 ; 0 ; 0.206497
chemin bn:03131414n ; 0.0400962 ; 0 ; 0 ; 0 ; 0 ; 0.0156651 ; 0 ; 0.0231481 ; 0 ; 0.015852 ; 0 ; 0 ; 0 ; 0.019551 ; 0.0197802 ; 0 ; 0 ; 0.0183924
lien hypertextes bn:00045513n ; 0.122112 ; 0.125435 ; 0 ; 0.116475 ; 0 ; 0.110281 ; 0 ; 0 ; 0.132898 ; 0.113863 ; 0.118729 ; 0 ; 0.136784 ; 0.10631 ; 0.118972 ; 0 ; 0.134244 ; 0.116996
url bn:00079080n ; 0.184909 ; 0.269958 ; 0.234694 ; 0 ; 0.229261 ; 0.239649 ; 0.258331 ; 0.245582 ; 0.220988 ; 0.296908 ; 0 ; 0.279092 ; 0.221257 ; 0.247711 ; 0 ; 0 ; 0 ; 0.287467
textuels bn:00111786a ; 0.000844595 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
case à cocher bn:03157691n ; 0.0770992 ; 0.0385965 ; 0 ; 0 ; 0.0542596 ; 0.0313901 ; 0 ; 0 ; 0.0549558 ; 0 ; 0 ; 0 ; 0.0577701 ; 0 ; 0.0387097 ; 0 ; 0 ; 0.0395177
page web dynamique bn:00937946n ; 0.00671704 ; 0 ; 0 ; 0.0131579 ; 0 ; 0 ; 0 ; 0.00344086 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0
champ de saisie bn:03113401n ; 0.0823193 ; 0.0553285 ; 0 ; 0.103325 ; 0.0608273 ; 0.0511537 ; 0 ; 0 ; 0 ; 0.0493668 ; 0.0764192 ; 0 ; 0.0691754 ; 0 ; 0 ; 0 ; 0.100998 ; 0.0460183
size bn:03645138n ; 0.0133445 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00427008 ; 0 ; 0.00542741 ; 0 ; 0.00588668 ; 0 ; 0 ; 0.0280702 ; 0
vide bn:00087578v ; 0.00336984 ; 0.00131926 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0017234 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
liste déroulante bn:00028831n ; 0.00671704 ; 0.00263505 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00496586 ; 0 ; 0.0029873 ; 0 ; 0 ; 0
déclencher bn:00082306v ; 0.00336984 ; 0.00131926 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0013624 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réinitialisation bn:00067306n ; 0.00336984 ; 0.00131926 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0034662 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage bn:00049910n ; 0 ; 0.0311297 ; 0 ; 0.107193 ; 0.0435674 ; 0 ; 0 ; 0.0360248 ; 0.0425532 ; 0 ; 0.0578447 ; 0 ; 0.0443925 ; 0 ; 0.0318034 ; 0 ; 0 ; 0
langage impératif bn:01246770n ; 0.000844595 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impératif bn:00104644a ; 0.00168776 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000748503 ; 0 ; 0 ; 0
affectation bn:02806034n ; 0.064275 ; 0 ; 0 ; 0 ; 0.0523139 ; 0.0414552 ; 0.0517598 ; 0.0423798 ; 0 ; 0 ; 0.0708237 ; 0.0389653 ; 0 ; 0 ; 0.0396429 ; 0.0900901 ; 0 ; 0
booléen bn:00294693n ; 0.152559 ; 0.148448 ; 0.156386 ; 0.10929 ; 0.152809 ; 0.170628 ; 0.148839 ; 0.144703 ; 0 ; 0.14742 ; 0.152764 ; 0.163682 ; 0.123016 ; 0 ; 0 ; 0.108808 ; 0.0886308 ; 0
réalité bn:00066414n ; 0.0263374 ; 0.0104575 ; 0 ; 0 ; 0 ; 0.00918485 ; 0 ; 0.0136228 ; 0 ; 0.00850385 ; 0 ; 0 ; 0 ; 0 ; 0.0118431 ; 0 ; 0 ; 0
concatène bn:00085508v ; 0.00671704 ; 0.00263505 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00344086 ; 0 ; 0.00213961 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
addition bn:00001296n ; 0.0681642 ; 0 ; 0.0359351 ; 0.0934066 ; 0 ; 0.031091 ; 0 ; 0.041874 ; 0 ; 0 ; 0 ; 0.0292859 ; 0 ; 0 ; 0.0339105 ; 0 ; 0 ; 0.0298357
soustraction bn:00055233n ; 0.0394843 ; 0 ; 0.0192686 ; 0.064759 ; 0 ; 0.0162764 ; 0 ; 0.0232165 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0190826 ; 0 ; 0 ; 0.0160082
multiplié bn:00090977v ; 0.00336984 ; 0.00131926 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0017234 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modulo bn:00553864n ; 0.123863 ; 0.0628272 ; 0.0714812 ; 0 ; 0 ; 0.0567221 ; 0.0895669 ; 0.0774676 ; 0 ; 0.0543147 ; 0 ; 0.0688117 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0621378
égalité bn:00031284n ; 0.0230453 ; 0.0104712 ; 0 ; 0 ; 0 ; 0 ; 0.0164745 ; 0.01192 ; 0 ; 0 ; 0 ; 0 ; 0.0171254 ; 0.010981 ; 0 ; 0 ; 0 ; 0
logiques bn:00051845n ; 0.201584 ; 0.282399 ; 0.307869 ; 0 ; 0.228364 ; 0.358321 ; 0.278601 ; 0.280787 ; 0 ; 0.343714 ; 0.182237 ; 0.315643 ; 0 ; 0.276531 ; 0.286276 ; 0.0956187 ; 0.100088 ; 0.266002
syntaxe bn:00062118n ; 0.173117 ; 0.137768 ; 0 ; 0 ; 0.14923 ; 0.12183 ; 0.171804 ; 0 ; 0 ; 0.135846 ; 0 ; 0.140571 ; 0.164408 ; 0.142077 ; 0.140324 ; 0 ; 0 ; 0.144519
case bn:04777941n ; 0.104063 ; 0.053383 ; 0.0622206 ; 0 ; 0 ; 0.0587909 ; 0 ; 0.0672235 ; 0 ; 0 ; 0.0890805 ; 0.059088 ; 0 ; 0 ; 0.0630252 ; 0 ; 0 ; 0.0549951
associer bn:00082868v ; 0 ; 0.143714 ; 0.178502 ; 0.147498 ; 0 ; 0.148756 ; 0.18755 ; 0.175895 ; 0 ; 0.128081 ; 0 ; 0.155343 ; 0 ; 0.16226 ; 0.168088 ; 0 ; 0 ; 0.157834
prenom bn:15996005n ; 0.0831629 ; 0.0618429 ; 0 ; 0 ; 0 ; 0.0529476 ; 0 ; 0 ; 0.0738007 ; 0.0580563 ; 0 ; 0 ; 0 ; 0.0607509 ; 0.0595935 ; 0.116541 ; 0.133412 ; 0.0597352
structure de contrôle bn:00047734n ; 0.171453 ; 0 ; 0 ; 0.105449 ; 0.196385 ; 0.205594 ; 0.206134 ; 0.199141 ; 0.179255 ; 0.206529 ; 0.151681 ; 0.182793 ; 0 ; 0.182971 ; 0.198594 ; 0 ; 0 ; 0.189297
définition bn:00025928n ; 0.168327 ; 0.250933 ; 0.223915 ; 0 ; 0.221056 ; 0 ; 0.23452 ; 0.228677 ; 0.224971 ; 0.257409 ; 0 ; 0.26089 ; 0.207541 ; 0.266466 ; 0.2515 ; 0 ; 0 ; 0.279332
initialiser bn:00089742v ; 0.0657312 ; 0 ; 0 ; 0 ; 0 ; 0.0400672 ; 0 ; 0.0428976 ; 0 ; 0.0350104 ; 0.0657596 ; 0.0407564 ; 0 ; 0.0363891 ; 0.0415926 ; 0.128788 ; 0 ; 0
dépendre bn:00086606v ; 0.0473136 ; 0.0197411 ; 0.0231463 ; 0 ; 0 ; 0.0173591 ; 0.0323625 ; 0 ; 0 ; 0 ; 0 ; 0.0213975 ; 0 ; 0 ; 0.0215801 ; 0 ; 0 ; 0
méthode post bn:00045088n ; 0.00168776 ; 0 ; 0 ; 0 ; 0 ; 0.000579039 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fermeture bn:16858148n ; 0.0811536 ; 0 ; 0.0666179 ; 0 ; 0 ; 0 ; 0.077147 ; 0 ; 0.0744973 ; 0 ; 0 ; 0.0663071 ; 0.0860502 ; 0.0715264 ; 0.0605749 ; 0 ; 0.126002 ; 0.0699255
machine bn:00054050n ; 0 ; 0.0650833 ; 0.0734046 ; 0 ; 0.0858779 ; 0.054679 ; 0 ; 0 ; 0.0855689 ; 0.0623722 ; 0 ; 0.0623418 ; 0 ; 0.0665075 ; 0.0713049 ; 0 ; 0 ; 0
phase bn:00061898n ; 0.00671704 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00213961 ; 0 ; 0 ; 0 ; 0.00295203 ; 0.0029873 ; 0 ; 0 ; 0
être utile bn:00085368v ; 0.0489174 ; 0.0197283 ; 0.023931 ; 0 ; 0 ; 0.0173493 ; 0 ; 0.0260504 ; 0 ; 0 ; 0 ; 0.0213832 ; 0 ; 0 ; 0.0226857 ; 0 ; 0 ; 0
boucle while bn:03237310n ; 0.047397 ; 0 ; 0.0307273 ; 0 ; 0 ; 0.0240657 ; 0 ; 0.028169 ; 0.0331683 ; 0.0231092 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0795796 ; 0.0294516
jour bn:00000086n ; 0.0841622 ; 0.0362135 ; 0 ; 0 ; 0.0567663 ; 0.0319149 ; 0 ; 0 ; 0.0537634 ; 0.0333594 ; 0 ; 0.0346405 ; 0 ; 0 ; 0.0419806 ; 0 ; 0 ; 0
euro bn:00031888n ; 0.00671704 ; 0 ; 0 ; 0 ; 0.00430339 ; 0 ; 0 ; 0 ; 0 ; 0.00213961 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0
etc bn:00114282r ; 0.0732265 ; 0 ; 0 ; 0 ; 0 ; 0.0302691 ; 0 ; 0.0439606 ; 0 ; 0.0307532 ; 0 ; 0.0361129 ; 0 ; 0.0375887 ; 0.0380201 ; 0 ; 0 ; 0.0360963
programmation bn:00021493n ; 0.178894 ; 0.219512 ; 0 ; 0.125465 ; 0 ; 0.227082 ; 0 ; 0.203548 ; 0.219147 ; 0.215897 ; 0.153727 ; 0.195073 ; 0.210247 ; 0.217438 ; 0.223312 ; 0 ; 0 ; 0.2127
site bn:00047172n ; 0 ; 0.0397078 ; 0 ; 0 ; 0.0591208 ; 0.0338367 ; 0 ; 0.0482815 ; 0.0570732 ; 0 ; 0 ; 0 ; 0.067591 ; 0 ; 0.0436806 ; 0 ; 0 ; 0.0413747
détruire bn:00084204v ; 0.017284 ; 0 ; 0.00994827 ; 0 ; 0 ; 0.00834292 ; 0 ; 0 ; 0.0123014 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0446602 ; 0 ; 0.00965184
second bn:00105773a ; 0.0263374 ; 0.0104575 ; 0 ; 0 ; 0 ; 0.00918485 ; 0 ; 0 ; 0 ; 0.00850385 ; 0 ; 0.0107962 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0110041
ordinateur bn:00021464n ; 0.00671704 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00344086 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0.00277393
éducation bn:00026980n ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000748503 ; 0 ; 0 ; 0
technologie bn:00005105n ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0.000579039 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
juin bn:00048592n ; 0 ; 0.00525624 ; 0 ; 0 ; 0 ; 0.00461361 ; 0 ; 0.00685812 ; 0 ; 0 ; 0 ; 0.00542741 ; 0 ; 0.00588668 ; 0 ; 0 ; 0 ; 0
secondaire bn:00096261a ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton bn:03843242n ; 0 ; 0.0187581 ; 0.0231554 ; 0 ; 0.0308255 ; 0.0170746 ; 0 ; 0 ; 0 ; 0.0160865 ; 0 ; 0.0203809 ; 0.034793 ; 0 ; 0 ; 0 ; 0 ; 0
simple bn:00110649a ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0.00263505 ; 0 ; 0 ; 0 ; 0.00231214 ; 0 ; 0 ; 0 ; 0 ; 0.00690846 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0.0601246 ; 0 ; 0 ; 0.0800582 ; 0.0516625 ; 0 ; 0 ; 0.0809412 ; 0.049591 ; 0.0869565 ; 0 ; 0.0874107 ; 0 ; 0.0628272 ; 0 ; 0 ; 0.0586128
bouton de réinitialisation bn:00067307n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cocher bn:00017986n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
elements bn:02258198n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
focus bn:03248918n ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000535762 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction choix bn:00640192n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
localisation bn:03977550n ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0 ; 0.00111545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0.0200647 ; 0.0235386 ; 0 ; 0 ; 0 ; 0 ; 0.0251995 ; 0 ; 0 ; 0 ; 0.0213904 ; 0.0359928 ; 0.021692 ; 0.022694 ; 0 ; 0 ; 0
session bn:03751534n ; 0 ; 0 ; 0 ; 0 ; 0.00430339 ; 0.00231214 ; 0 ; 0 ; 0 ; 0 ; 0.00690846 ; 0 ; 0.00496586 ; 0 ; 0 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0489858 ; 0 ; 0 ; 0.0357542 ; 0.0667014 ; 0.0523517 ; 0 ; 0 ; 0 ; 0.0418301 ; 0 ; 0.0452297 ; 0.045747 ; 0 ; 0 ; 0.0426099
étrangères bn:00096774a ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000681663 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gestion contenu bn:01533805n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
phpmyadmin bn:03382496n ; 0 ; 0.036248 ; 0 ; 0 ; 0.0520465 ; 0.0316527 ; 0 ; 0.0464066 ; 0 ; 0.0333855 ; 0 ; 0.0356909 ; 0 ; 0.0382301 ; 0 ; 0 ; 0 ; 0.0363576
communication bn:00021221n ; 0 ; 0.0178224 ; 0.0208251 ; 0.0737952 ; 0.0271967 ; 0 ; 0 ; 0.0227273 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0195581 ; 0.0209098 ; 0 ; 0 ; 0
bilan bn:00008060n ; 0 ; 0.000660066 ; 0 ; 0.00332226 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
enonce bn:00079416n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
schema bn:16884119n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
schema conceptuel bn:03558829n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
premier bn:00103006a ; 0 ; 0.0174984 ; 0.0204322 ; 0.0722892 ; 0 ; 0.0165431 ; 0 ; 0 ; 0 ; 0.0147874 ; 0 ; 0.0173797 ; 0 ; 0 ; 0.0190476 ; 0 ; 0 ; 0
utilisabilité bn:02245863n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interactifs bn:00105260a ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0.000579039 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
déterminante bn:00101009a ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
véhiculer bn:00085769v ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté serveur bn:03816678n ; 0 ; 0.195738 ; 0.21016 ; 0 ; 0.20977 ; 0.17221 ; 0 ; 0.228846 ; 0.231734 ; 0.213691 ; 0 ; 0.182616 ; 0 ; 0.192145 ; 0.213623 ; 0 ; 0 ; 0.18987
langage de script bn:01431715n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00231214 ; 0 ; 0 ; 0.00414508 ; 0 ; 0 ; 0.00272109 ; 0 ; 0 ; 0 ; 0.0162272 ; 0 ; 0
illustrer bn:00087826v ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0.000579039 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.113987 ; 0.127185 ; 0 ; 0.139545 ; 0.0989153 ; 0 ; 0 ; 0.148335 ; 0.118954 ; 0 ; 0.109955 ; 0 ; 0.113759 ; 0.126866 ; 0 ; 0 ; 0.114511
juste bn:00114626r ; 0 ; 0.00263505 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00344086 ; 0 ; 0 ; 0 ; 0.00272109 ; 0 ; 0 ; 0 ; 0 ; 0.0142349 ; 0
avoir accès bn:00082209v ; 0 ; 0.00263505 ; 0 ; 0 ; 0 ; 0.00231214 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0.00277393
cours en ligne bn:03617678n ; 0 ; 0.000660066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000694927
moindre bn:00105825a ; 0 ; 0.00263505 ; 0 ; 0 ; 0 ; 0.00231214 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0.00277393
hit bn:00044278n ; 0 ; 0.000330142 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système bn:15125301n ; 0 ; 0.125709 ; 0.156757 ; 0 ; 0 ; 0.118726 ; 0.18541 ; 0.15584 ; 0 ; 0.107685 ; 0 ; 0.134525 ; 0 ; 0.14353 ; 0.146078 ; 0 ; 0 ; 0.143928
