X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
commentaire bn:00020978n ; 0 ; 0 ; 0 ; 0 ; 0.1875 ; 0 ; 0 ; 0.0833333 ; 0 ; 0 ; 0.0967742 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
délimiter bn:00086464v ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gras bn:00011848n ; 0 ; 0 ; 0 ; 0 ; 0.0769231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0606061 ; 0
lien hypertextes bn:00045513n ; 0 ; 0 ; 0 ; 0 ; 0.0769231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
url bn:00079080n ; 0 ; 0 ; 0 ; 0.0666667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0555556 ; 0 ; 0
case à cocher bn:03157691n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0869565 ; 0 ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
post bn:01500184n ; 0.159091 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.25 ; 0 ; 0 ; 0.170732 ; 0 ; 0 ; 0.177778 ; 0.162791 ; 0
nombre bn:00058285n ; 0.184211 ; 0.285714 ; 0 ; 0.162162 ; 0 ; 0.213333 ; 0 ; 0.211765 ; 0.321429 ; 0 ; 0.164384 ; 0.111111 ; 0 ; 0 ; 0.151515 ; 0 ; 0 ; 0.246753
text bn:14981519n ; 0 ; 0 ; 0 ; 0.176471 ; 0.2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.162162 ; 0.111111
sélectionner bn:00084931v ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage bn:00049910n ; 0 ; 0 ; 0.212121 ; 0.119048 ; 0 ; 0 ; 0 ; 0.163636 ; 0 ; 0 ; 0 ; 0 ; 0.2 ; 0 ; 0 ; 0.204545 ; 0 ; 0
zones bn:00005513n ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.05
utilisateur bn:00079373n ; 0.111111 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.16 ; 0 ; 0 ; 0.114286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
affectation bn:02806034n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
syntaxe bn:00062118n ; 0 ; 0 ; 0.0869565 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
case bn:04777941n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0555556 ; 0 ; 0
associer bn:00082868v ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
personne bn:00046516n ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.1 ; 0 ; 0 ; 0
structure de contrôle bn:00047734n ; 0 ; 0 ; 0.0454545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
définition bn:00025928n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0294118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
méthode post bn:00045088n ; 0.146341 ; 0 ; 0.16129 ; 0 ; 0.08 ; 0.142857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.189189 ; 0.157895 ; 0 ; 0 ; 0 ; 0
fermeture bn:16858148n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
passwd bn:14874750n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0454545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
machine bn:00054050n ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mysql bn:01225760n ; 0.162791 ; 0.190476 ; 0 ; 0 ; 0 ; 0 ; 0.147059 ; 0 ; 0.145161 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.166667
salaire bn:15928884n ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0606061 ; 0
jour bn:00000086n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0
programmation bn:00021493n ; 0 ; 0 ; 0.16 ; 0 ; 0 ; 0 ; 0.16 ; 0 ; 0 ; 0 ; 0 ; 0.153846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
site bn:00047172n ; 0 ; 0 ; 0 ; 0.211538 ; 0 ; 0 ; 0 ; 0 ; 0.222222 ; 0.157895 ; 0 ; 0 ; 0 ; 0 ; 0.204545 ; 0.169492 ; 0.245283 ; 0.237288
types bn:00016413n ; 0 ; 0 ; 0.184211 ; 0 ; 0 ; 0 ; 0.184211 ; 0.169492 ; 0.203125 ; 0 ; 0.214286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.127273
session bn:03751534n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0.0555556 ; 0 ; 0
entités bn:00031027n ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté serveur bn:03816678n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de script bn:01431715n ; 0 ; 0.169014 ; 0.2 ; 0 ; 0 ; 0.217391 ; 0 ; 0.333333 ; 0.209302 ; 0 ; 0 ; 0.196721 ; 0.19403 ; 0 ; 0 ; 0.197183 ; 0 ; 0.141026
internet bn:00024712n ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
avoir accès bn:00082209v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
système bn:15125301n ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
valeur par défaut bn:03854990n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
menu bn:00021485n ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
afficher bn:00087013v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.108108 ; 0 ; 0 ; 0 ; 0.114286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0952381
nécessaire bn:00107182a ; 0 ; 0.0588235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
serveur bn:00044916n ; 0 ; 0 ; 0 ; 0.205128 ; 0.192308 ; 0 ; 0 ; 0.163636 ; 0.125 ; 0 ; 0.243243 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
class bn:03598962n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0833333 ; 0 ; 0 ; 0 ; 0 ; 0.0606061 ; 0
composer bn:14766022n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0 ; 0.212121 ; 0 ; 0 ; 0 ; 0 ; 0.185185 ; 0.0909091 ; 0 ; 0 ; 0.205882 ; 0 ; 0 ; 0 ; 0.177778 ; 0 ; 0
helvetica bn:00043646n ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté client bn:03163702n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0
mode bn:00033729n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
configuration bn:03088982n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0 ; 0
xml bn:02771436n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0 ; 0 ; 0.142857 ; 0 ; 0.0869565 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
méthode bn:01641329n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0810811 ; 0.12 ; 0 ; 0 ; 0 ; 0 ; 0.16 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bits bn:00010731n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
conditionnelle bn:00100214a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
foreach bn:03463379n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.172414 ; 0 ; 0 ; 0.157895 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.146341 ; 0.189189 ; 0
pouvoir bn:00084450v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.025641
information bn:00046705n ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
varchar bn:01838409n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0
timestamp bn:03603649n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0833333 ; 0 ; 0 ; 0 ; 0.0555556 ; 0 ; 0
easyphp bn:14837849n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
insert bn:03795444n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0
pouvoir bn:00084451v ; 0 ; 0.128205 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.131579 ; 0 ; 0 ; 0 ; 0 ; 0.2 ; 0 ; 0 ; 0.162791
impossible bn:00104687a ; 0 ; 0.030303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0 ; 0 ; 0.0454545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bienvenue bn:00080852n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0
id bn:03885719n ; 0 ; 0 ; 0 ; 0.0344828 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paris bn:00015540n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0
france bn:00036202n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
programmation web bn:03446093n ; 0 ; 0 ; 0 ; 0 ; 0.142857 ; 0 ; 0.0869565 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interpréter bn:00089840v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
opérateurs bn:16281811n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cle bn:04756252n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0606061 ; 0
classes bn:03608262n ; 0 ; 0 ; 0 ; 0 ; 0.25 ; 0 ; 0.16 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.114286 ; 0
header bn:00043309n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0701754 ; 0.114286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.105263 ; 0 ; 0
visiteur bn:03106425n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.025641
null bn:15898583n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.1 ; 0 ; 0 ; 0
echo bn:03626250n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0425532 ; 0 ; 0 ; 0 ; 0.0833333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0294118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0.0769231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0 ; 0
file bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0
attribut bn:00007068n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0454545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
moteur bn:00030850n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.025641
transaction bn:01403911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.025641
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
exception bn:00032118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
head bn:02338897n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0454545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wamp bn:01708928n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
symfony bn:02798620n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0 ; 0
inverse bn:00056301n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:00046698n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0
realisateur bn:00027369n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.03125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
généralité bn:00041249n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
autre bn:00108013a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0285714 ; 0 ; 0
